event_id,year,event_type,event_name,div_mirror,div_stage2,match_type,mirror_count,stage2_count,diff,pct_change,status
1049457912,2003,freestyle,2003 East Coast Championships - The BIG 2-0,,Novice,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1049457912,2003,freestyle,2003 East Coast Championships - The BIG 2-0,,Intermediate Singles,stage2_only,0,12,12,,DIV_ONLY_IN_STAGE2
1049457912,2003,freestyle,2003 East Coast Championships - The BIG 2-0,,Open Singles,stage2_only,0,16,16,,DIV_ONLY_IN_STAGE2
1049457912,2003,freestyle,2003 East Coast Championships - The BIG 2-0,,Master's Division Singles,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1049457912,2003,freestyle,2003 East Coast Championships - The BIG 2-0,,Intermediate Doubles,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1049457912,2003,freestyle,2003 East Coast Championships - The BIG 2-0,,Open Doubles,stage2_only,0,9,9,,DIV_ONLY_IN_STAGE2
1050067583,2003,freestyle,Turku Open,Pro Doubles,Pro Doubles,exact,7,7,0,+0.0%,OK
1050067583,2003,freestyle,Turku Open,Pro Routines,Pro Routines,exact,3,3,0,+0.0%,OK
1050067583,2003,freestyle,Turku Open,Pro Sick 3,Pro Sick 3,exact,3,3,0,+0.0%,OK
1050067583,2003,freestyle,Turku Open,Pro Ironman,Pro Ironman,exact,1,1,0,+0.0%,OK
1050067583,2003,freestyle,Turku Open,Pro Shred 30,Pro Shred 30,exact,1,1,0,+0.0%,OK
1050067583,2003,freestyle,Turku Open,Intermediate Routines,Intermediate Routines,exact,1,1,0,+0.0%,OK
1050140930,2003,mixed,German Footbag Open 2003,,Open Doubles Net,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1050140930,2003,mixed,German Footbag Open 2003,,Open Singles Net,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1050140930,2003,mixed,German Footbag Open 2003,,Intermediate Freestyle,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1050140930,2003,mixed,German Footbag Open 2003,,Women's Freestyle,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1050140930,2003,mixed,German Footbag Open 2003,,Open Freestyle,stage2_only,0,10,10,,DIV_ONLY_IN_STAGE2
1050140930,2003,mixed,German Footbag Open 2003,,German Ranking Open Freestyle,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1050745947,2003,mixed,RNH Contest 2003,,Open Doubles Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1050745947,2003,mixed,RNH Contest 2003,,Intermediate Freestyle,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1050745947,2003,mixed,RNH Contest 2003,,Girls Freestyle,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1050745947,2003,mixed,RNH Contest 2003,,Open Freestyle,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1050745947,2003,mixed,RNH Contest 2003,,Shred 30?,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1050745947,2003,mixed,RNH Contest 2003,,Sick 3,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1052775366,2003,mixed,Danish Footbag Open 03,Best ranged Danish players,,no_match,4,0,-4,-100.0%,DIV_MISSING_IN_STAGE2
1052775366,2003,mixed,Danish Footbag Open 03,Open Freestyle,Open Freestyle,exact,6,6,0,+0.0%,OK
1052775366,2003,mixed,Danish Footbag Open 03,Intermediate Freestyle,Intermediate Freestyle,exact,9,6,-3,-33.3%,PLACEMENTS_REDUCED
1052775366,2003,mixed,Danish Footbag Open 03,Open Single Net,Open Single Net,exact,4,4,0,+0.0%,OK
1052775366,2003,mixed,Danish Footbag Open 03,Open Double Net,Open Double Net,exact,4,4,0,+0.0%,OK
1052775366,2003,mixed,Danish Footbag Open 03,Golf,Golf,exact,3,2,-1,-33.3%,PLACEMENTS_REDUCED
1052775366,2003,mixed,Danish Footbag Open 03,,Unknown,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1052775366,2003,mixed,Danish Footbag Open 03,,Women?s Freestyle,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1057773472,2003,net,23rd Annual Moonin' & Noonin' Beaver Open,"Also, much honor to the 2003 Beaver Hall of Famer",,no_match,3,0,-3,-100.0%,DIV_MISSING_IN_STAGE2
1057773472,2003,net,23rd Annual Moonin' & Noonin' Beaver Open,I believe the only undefeated team was,,no_match,1,0,-1,-100.0%,DIV_MISSING_IN_STAGE2
1057773472,2003,net,23rd Annual Moonin' & Noonin' Beaver Open,,PRO/AM NET,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Freestyle ? 30 second shred,stage2_only,0,9,9,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Freestyle ? Open,stage2_only,0,12,12,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Freestyle ? Intermediate,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Women's Freestyle,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Open Singles,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Open Doubles,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Mixed Doubles,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Women's Doubles,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Women's Singles,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Intermediate Singles Net,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Intermediate Doubles Net,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Open Golf,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Intermediate Golf,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Women's Golf,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1058378281,2003,mixed,Texas State Footbag Championships,,Open Consecutives,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1058877971,2003,freestyle,"""Kick Til You're Sick"" Fall Freestyle Fest",Novice,Novice,exact,3,3,0,+0.0%,OK
1058877971,2003,freestyle,"""Kick Til You're Sick"" Fall Freestyle Fest",Intermediate,Intermediate,exact,3,3,0,+0.0%,OK
1058877971,2003,freestyle,"""Kick Til You're Sick"" Fall Freestyle Fest",Open,Open,exact,3,6,3,+100.0%,OK
1058877971,2003,freestyle,"""Kick Til You're Sick"" Fall Freestyle Fest",Open,Open,exact,3,6,3,+100.0%,OK
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Open Singles Freestyle,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Open Shred :30 Contest,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Open Phat Trick Contest,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Open Sick Three Contest,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Intermediate Singles Freestyle,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Intermediate Shred :30 Contest,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,"Novice ""Circle Jamz"" Competition",stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Novice Consecutives Competition,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061212821,2003,freestyle,19th Annual Midwest Regional Championships and Exhibition,,Women's Novice Consecutives,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1061453080,2003,freestyle,Australian East Coast Regionals,,5 Minute Consecutive Kicks,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1061453080,2003,freestyle,Australian East Coast Regionals,,Intermediate Sick Trick,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1061453080,2003,freestyle,Australian East Coast Regionals,,Intermediate Routines,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061453080,2003,freestyle,Australian East Coast Regionals,,Open Sick Trick,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1061453080,2003,freestyle,Australian East Coast Regionals,,Open Shred 30,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1061453080,2003,freestyle,Australian East Coast Regionals,,Open Routines,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1063788560,2003,mixed,Finnish Footbag Championships 2003,Pro Doubles Net,Pro Doubles Net,exact,7,7,0,+0.0%,OK
1063788560,2003,mixed,Finnish Footbag Championships 2003,Pro Singles Net,Pro Singles Net,exact,6,6,0,+0.0%,OK
1063788560,2003,mixed,Finnish Footbag Championships 2003,Pro Freestyle,Pro Freestyle,exact,18,10,-8,-44.4%,PLACEMENTS_REDUCED
1063788560,2003,mixed,Finnish Footbag Championships 2003,Intermediate Doubles Net,Intermediate Doubles Net,exact,3,3,0,+0.0%,OK
1063788560,2003,mixed,Finnish Footbag Championships 2003,Intermediate Singles Net,Intermediate Singles Net,exact,3,3,0,+0.0%,OK
1063788560,2003,mixed,Finnish Footbag Championships 2003,Intermediate Freestyle,Intermediate Freestyle,exact,3,3,0,+0.0%,OK
1063788560,2003,mixed,Finnish Footbag Championships 2003,,Open Shred,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1064330873,2003,net,4. Frankfurt Footbag Open,,Doubles Net Open,stage2_only,0,11,11,,DIV_ONLY_IN_STAGE2
1064330873,2003,net,4. Frankfurt Footbag Open,,Doubles Net Women,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1064330873,2003,net,4. Frankfurt Footbag Open,,Singles Net Open,stage2_only,0,20,20,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,Open Singles Net,OPEN DOUBLE NET,partial(0.50),8,8,0,+0.0%,OK
1064849293,2003,mixed,1st French Footbag Championships,Open Doubles Net,OPEN DOUBLE NET,partial(0.50),8,8,0,+0.0%,OK
1064849293,2003,mixed,1st French Footbag Championships,,Open Single NET,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,,Open Single,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,,Open Shred,stage2_only,0,12,12,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,,Open Sick 3,stage2_only,0,12,12,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,,Open Single Freestyle Women,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,,Open Team Freestyle,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1064849293,2003,mixed,1st French Footbag Championships,,Intermediate Single Freestyle,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1070400528,2003,freestyle,West Coast Xmas Shred,Coming from areas south of San Francisco,,no_match,1,0,-1,-100.0%,DIV_MISSING_IN_STAGE2
1065478531,2004,net,The Windchill -- L'Hivernal de Footbag 2004,,[Inferred from event name: The Windchill -- L'Hivernal de],stage2_only,0,12,12,,DIV_ONLY_IN_STAGE2
1068406344,2004,freestyle,2nd Annual MECCA Footbag Cup,,Sick 3,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1068406344,2004,freestyle,2nd Annual MECCA Footbag Cup,,Shred:30,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1068406344,2004,freestyle,2nd Annual MECCA Footbag Cup,,Freestyle,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1069791565,2004,mixed,5th Annual Open de France,,intermediate freestyle ? routines,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1069791565,2004,mixed,5th Annual Open de France,,womens freestyle ? routines,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1069791565,2004,mixed,5th Annual Open de France,,open freestyle ? routines,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1069791565,2004,mixed,5th Annual Open de France,,open freestyle ? shred 30 sec.,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1069791565,2004,mixed,5th Annual Open de France,,singles net,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1069791565,2004,mixed,5th Annual Open de France,,doubles net,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,Open Singles Net,exact,34,37,3,+8.8%,OK
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Routines,Open Singles Freestyle,partial(0.50),47,48,1,+2.1%,OK
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Open Shred,stage2_only,0,10,10,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Women's Singles Freestyle,stage2_only,0,7,7,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Women's Shred,stage2_only,0,7,7,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Open Doubles Freestyle,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Mixed Doubles Freestyle,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Intermediate Singles Freestyle,stage2_only,0,11,11,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Intermediate Shred,stage2_only,0,28,28,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Open Doubles Net,stage2_only,0,22,22,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Mixed Doubles Net,stage2_only,0,15,15,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Women Open Singles Net,stage2_only,0,11,11,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Women Open Doubles Net,stage2_only,0,7,7,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Intermediate Singles Net,stage2_only,0,23,23,,DIV_ONLY_IN_STAGE2
1069929277,2004,worlds,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,Intermediate Doubles Net,stage2_only,0,10,10,,DIV_ONLY_IN_STAGE2
1070734498,2004,freestyle,TODEXON 5,Open singles freestyle,Open singles freestyle,exact,10,14,4,+40.0%,OK
1070734498,2004,freestyle,TODEXON 5,Girls,,no_match,4,0,-4,-100.0%,DIV_MISSING_IN_STAGE2
1070734498,2004,freestyle,TODEXON 5,Shred 30,Shred 30,exact,3,3,0,+0.0%,OK
1070734498,2004,freestyle,TODEXON 5,Sick 3,Sick 3,exact,3,5,2,+66.7%,OK
1070734498,2004,freestyle,TODEXON 5,Big 1,,no_match,3,0,-3,-100.0%,DIV_MISSING_IN_STAGE2
1070954568,2004,freestyle,5th Annual Colorado Shred Symposium,Open Freestyle Results,Open Freestyle,partial(0.67),28,1,-27,-96.4%,PLACEMENTS_REDUCED
1070954568,2004,freestyle,5th Annual Colorado Shred Symposium,Intermediate Final Results,,no_match,28,0,-28,-100.0%,DIV_MISSING_IN_STAGE2
1070954568,2004,freestyle,5th Annual Colorado Shred Symposium,,Sick Trick,stage2_only,0,12,12,,DIV_ONLY_IN_STAGE2
1070954568,2004,freestyle,5th Annual Colorado Shred Symposium,,Open Shred 30 Finals,stage2_only,0,16,16,,DIV_ONLY_IN_STAGE2
1070954568,2004,freestyle,5th Annual Colorado Shred Symposium,,Shred 30,stage2_only,0,11,11,,DIV_ONLY_IN_STAGE2
1071060801,2004,net,Aachen Indoor Open 2004,,double open,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1071060801,2004,net,Aachen Indoor Open 2004,,single open,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1074511718,2004,mixed,Swiat Zoski,,Open Freestyle Pro,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1074511718,2004,mixed,Swiat Zoski,,Open Double Freestyle,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1074511718,2004,mixed,Swiat Zoski,,Open Woman Freestyle,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1074511718,2004,mixed,Swiat Zoski,,Intermediate Single Freestyle,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1074511718,2004,mixed,Swiat Zoski,,Intermediate Double Net,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1074511718,2004,mixed,Swiat Zoski,,Intermediate Single Net,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,PRO SINGLE NET,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,PRO DOUBLES NET,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,PRO FREESTYLE- SINGLE,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,PRO GOLF,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,MASTERS SINGLES NET-,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,AMATEUR SINGLES NET,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,AMATEUR DOUBLES NET,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,AMATEUR GOLF,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,AMATEUR FREESTYLE,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,NOVICE SINGLES NET,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,NOVICE DOUBLES NET,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,NOVICE FREESTYLE,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1075781798,2004,mixed,Funtastik Summer Classic Footbag Tournament,,NOVICE GOLF,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1076876907,2004,freestyle,Russian Open Footbag Series/ Stage 1,,Unknown,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1076876907,2004,freestyle,Russian Open Footbag Series/ Stage 1,,Open Singles Freestyle,stage2_only,0,5,5,,DIV_ONLY_IN_STAGE2
1076952530,2004,freestyle,SOUF 2004 Southeastern Regional Footbag Championships,,Routines,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1076952530,2004,freestyle,SOUF 2004 Southeastern Regional Footbag Championships,,Shred30,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1077766197,2004,mixed,2004 New Paltz Footbag Jam,,Singles Net,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1077766197,2004,mixed,2004 New Paltz Footbag Jam,,BIg Trick,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1079024287,2004,freestyle,Shercle Session #1,,Shred 30,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1079024287,2004,freestyle,Shercle Session #1,,Sick3,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1079024287,2004,freestyle,Shercle Session #1,,Ironman,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,Here are the Net results,,no_match,15,0,-15,-100.0%,DIV_MISSING_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,Golf results,Golf,partial(0.50),24,4,-20,-83.3%,PLACEMENTS_REDUCED
1079444598,2004,mixed,German Footbag Open 2004,,Intermediate Single Net,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Intermediate Doubles Net,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Open Single Net,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Open Doubles Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Shred,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Sick 3,stage2_only,0,1,1,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Intermediate Freestyle,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Women Freestyle,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079444598,2004,mixed,German Footbag Open 2004,,Open Men Freestyle,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,Open Singles Routines,Open Singles Freestyle,partial(0.50),4,8,4,+100.0%,OK
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Intermediate Singles Freestyle,stage2_only,0,9,9,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Open Doubles Freestyle,stage2_only,0,7,7,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,"Womens Singles Freestyle [very, very close (1-4)]",stage2_only,0,11,11,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Womens Shred30,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Shred30,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Intermediate Single Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Intermediate Double Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Open Single Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Open Doubles Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1079605499,2004,mixed,6th Annual IFPA European Footbag Championships,,Open Golf,stage2_only,0,9,9,,DIV_ONLY_IN_STAGE2
1080138513,2004,mixed,RNH Contest 2004,,Doubles Mixed Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1080138513,2004,mixed,RNH Contest 2004,,Doubles Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1080138513,2004,mixed,RNH Contest 2004,,Singles Net,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1080138513,2004,mixed,RNH Contest 2004,,Shred 30,stage2_only,0,10,10,,DIV_ONLY_IN_STAGE2
1080138513,2004,mixed,RNH Contest 2004,,Sick 3,stage2_only,0,11,11,,DIV_ONLY_IN_STAGE2
1080138513,2004,mixed,RNH Contest 2004,,2 min Final Routine,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1080757998,2004,freestyle,Space City Freestyle Jam 2004,,Open Singles Freestyle,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1080757998,2004,freestyle,Space City Freestyle Jam 2004,,Intermediate Singles Freestyle,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1080757998,2004,freestyle,Space City Freestyle Jam 2004,,Open Shred:30,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1080757998,2004,freestyle,Space City Freestyle Jam 2004,,Intermediate Shred:30,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1080757998,2004,freestyle,Space City Freestyle Jam 2004,,Open Sick3,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1080757998,2004,freestyle,Space City Freestyle Jam 2004,,Open Sick Trick,stage2_only,0,2,2,,DIV_ONLY_IN_STAGE2
1080896073,2004,net,Turku Open 2004,Open Doubles Net,Open Doubles Net,exact,11,11,0,+0.0%,OK
1081766954,2004,mixed,Russian Open Footbag Series/ Stage 2,,Open Doubles Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1081766954,2004,mixed,Russian Open Footbag Series/ Stage 2,,Open Singles Freestyle,stage2_only,0,7,7,,DIV_ONLY_IN_STAGE2
1083699966,2004,net,JFK Net Battle,,Open Singles Net Open Doubles Net,stage2_only,0,10,10,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,Open Singles Routines,Open Singles Freestyle,partial(0.50),24,24,0,+0.0%,OK
1089373321,2004,mixed,6e Open de France de Footbag,Women's Singles Routines,,no_match,5,0,-5,-100.0%,DIV_MISSING_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,Open Shred:30,Shred 30,partial(0.67),12,15,3,+25.0%,OK
1089373321,2004,mixed,6e Open de France de Footbag,,Golf,stage2_only,0,3,3,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,,Womens Freestyle,stage2_only,0,6,6,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,,Doubles Freestyle,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,,Intermediate Freestyle,stage2_only,0,7,7,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,,Open Doubles Net,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,,Open Singles Net,stage2_only,0,8,8,,DIV_ONLY_IN_STAGE2
1089373321,2004,mixed,6e Open de France de Footbag,,Womens Singles Net,stage2_only,0,4,4,,DIV_ONLY_IN_STAGE2
