event_id,year,event_name,event_type,division_raw,placement_num,player_text,source_line
857852604,1997,Southern California Footbag Championships,freestyle,Open Singles Routines,1,Ryan Donohoe (USA),1. Ryan Donohoe (USA)
857852604,1997,Southern California Footbag Championships,freestyle,Open Singles Routines,2,Eric Windsor (USA),2. Eric Windsor (USA)
857852604,1997,Southern California Footbag Championships,freestyle,Open Singles Routines,3,Ethan Husted (USA),3. Ethan Husted (USA)
857852604,1997,Southern California Footbag Championships,freestyle,Open Singles Routines,4,(),4.   ()
857852604,1997,Southern California Footbag Championships,freestyle,Open Singles Routines,5,John Leys (USA),5. John Leys (USA)
857852604,1997,Southern California Footbag Championships,freestyle,Intermediate Singles Routines,1,Mark DeFilippo (USA),1. Mark DeFilippo (USA)
857852604,1997,Southern California Footbag Championships,freestyle,Intermediate Singles Routines,2,Aaron De Glanville (USA),2. Aaron De Glanville (USA)
857852604,1997,Southern California Footbag Championships,freestyle,Intermediate Singles Routines,3,(),3.   ()
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,1,"Jim ""Toes"" Fitzgerald (23)                   1. Andy Ronald/ Jeff Johnson","1. Jim ""Toes"" Fitzgerald (23)                   1. Andy Ronald/ Jeff Johnson"
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,2,Becca English-Ross (27)                      2. Becca English-Ross/Mike Bilan,2. Becca English-Ross (27)                      2. Becca English-Ross/Mike Bilan
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,3,"Jeff ""Animal"" Johnson (28)             TIE   3. Jim Fitzgerald/ Tricia George","3. Jeff ""Animal"" Johnson (28)             TIE   3. Jim Fitzgerald/ Tricia George"
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,4,Andy Ronald (29)                             3. Gregg Potts/ Jim Cobb,4. Andy Ronald (29)                             3. Gregg Potts/ Jim Cobb
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,1,Judy Prokopiak/ Lucas                        1.,1. Judy Prokopiak/ Lucas                        1.
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,2,2.,2.                                              2.
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,3,Eli Laird/ Barry Thorsen                     3.,3. Eli Laird/ Barry Thorsen                     3.
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,4,4.,4.                                              4.
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,1,Charlie Baldwin                              1. Christy Rapp/ Wendy Curran,1. Charlie Baldwin                              1. Christy Rapp/ Wendy Curran
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,2,Bobby Heiney                                 2. Iain McKechnie/ Ben Kersens,2. Bobby Heiney                                 2. Iain McKechnie/ Ben Kersens
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,3,Iain McKechnie                               3. Aaron Gregg/ Bobby Heiney,3. Iain McKechnie                               3. Aaron Gregg/ Bobby Heiney
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,4,Aaron Gregg                                  4. Will Webb/ Tyler Lynn,4. Aaron Gregg                                  4. Will Webb/ Tyler Lynn
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,1,Julie Symons,1. Julie Symons
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,2,Becca English-Ross,2. Becca English-Ross
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,3,Evanne LaMarche,3. Evanne LaMarche
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,4,Amy Westberg,4. Amy Westberg
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,1,Dave Bernard III                             1. Dave Bernard/ Chris Routh,1. Dave Bernard III                             1. Dave Bernard/ Chris Routh
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,2,"Chris ""Gator"" Routh                          2. Kenny Shults/ Rob Adams","2. Chris ""Gator"" Routh                          2. Kenny Shults/ Rob Adams"
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,3,Andy Ronald                                  3. Julie Symons/ Alexi Deschenes,3. Andy Ronald                                  3. Julie Symons/ Alexi Deschenes
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,4,Patrick Aswad                                4. Thomas Loria/ Jim Cobb,4. Patrick Aswad                                4. Thomas Loria/ Jim Cobb
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,1,Tricia George/ Kenny Shults,1. Tricia George/ Kenny Shults
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,2,Julie Symons/ Alexi Deschenes,2. Julie Symons/ Alexi Deschenes
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,3,Evanne La Marche/ Andy Ronald,3. Evanne La Marche/ Andy Ronald
857874500,1997,University of Oregon Footbag Tournament,mixed,The Results,4,Juliet Pendray/ Crass,4. Juliet Pendray/ Crass
857875120,1997,Western Regional Footbag Championships,mixed,Open Singles Routines,1,Peter Irish (USA),1. Peter Irish (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Open Singles Routines,2,Eric Wulff (USA),2. Eric Wulff (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Open Singles Routines,3,Ryan Donohoe (USA),3. Ryan Donohoe (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Open Singles Routines,3,Ahren Gehrman (USA),3. Ahren Gehrman (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Women's Singles Routines,1,Sam Conlon (USA),1. Sam Conlon (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Women's Singles Routines,2,Evanne LaMarche (Canada),2. Evanne LaMarche (Canada)
857875120,1997,Western Regional Footbag Championships,mixed,Women's Singles Routines,3,Lisa Monti (USA),3. Lisa Monti (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Intermediate Singles Routines,1,Iain McKechnie (Canada),1. Iain McKechnie (Canada)
857875120,1997,Western Regional Footbag Championships,mixed,Intermediate Singles Routines,2,Jeff Gran (USA),2. Jeff Gran (USA)
857875120,1997,Western Regional Footbag Championships,mixed,Intermediate Singles Routines,3,Forest Schrodt (USA),3. Forest Schrodt (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,1,Eric Wulff (USA),1. Eric Wulff (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,2,Scott Davidson (USA),2. Scott Davidson (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,3,Toby Robinson (USA),3. Toby Robinson (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,4,Tu Vu (USA),4. Tu Vu (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,5,Adrian Verhoef (Canada),5. Adrian Verhoef (Canada)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,6,(),6.   ()
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,7,David Hillis (USA),7. David Hillis (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,Open Singles Routines,8,Valeria Davidson (USA),8. Valeria Davidson (USA)
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,Results from the five minute timed consecutives were as follows,1,John Burrage,1st	John Burrage
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,Results from the five minute timed consecutives were as follows,2,Trevor Mazzucchelli,2nd	Trevor Mazzucchelli
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,Results from the five minute timed consecutives were as follows,3,Grant Cobett,3rd	Grant Cobett
859400929,1997,Montreal International Footbag Championships,mixed,OPEN SINGLES NET,1,Emmanuel Bouchard,1. Emmanuel Bouchard
859400929,1997,Montreal International Footbag Championships,mixed,OPEN SINGLES NET,2,Martin Cote,2. Martin Cote
859400929,1997,Montreal International Footbag Championships,mixed,OPEN SINGLES NET,3,Yves Archambault,3. Yves Archambault
859400929,1997,Montreal International Footbag Championships,mixed,OPEN SINGLES NET,3,Alexis Deschenes (tie for 3rd place),3. Alexis Deschenes (tie for 3rd place)
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,1,Tina Lewis,1. Tina Lewis
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,2,Amy Westberg,2. Amy Westberg
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,3,Ann Lasken,3. Ann Lasken
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,4,Julie Bienvenue,4. Julie Bienvenue
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,1,Andrew Morgan / Patrick Asswad,1. Andrew Morgan / Patrick Asswad
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,2,Martin Cote / Martin Graton,2. Martin Cote / Martin Graton
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,3,Brent Welch / Chris Ott,3. Brent Welch / Chris Ott
859400929,1997,Montreal International Footbag Championships,mixed,WOMEN'S SINGLES NET,3,Yves Archambault / Alexis Deschenes  (tie for 3rd place),3. Yves Archambault / Alexis Deschenes  (tie for 3rd place)
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE SINGLES NET,1,Jamie Lepley,1. Jamie Lepley
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE SINGLES NET,2,Eric Cote,2. Eric Cote
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE SINGLES NET,3,Dominique Soulard,3. Dominique Soulard
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE SINGLES NET,4,Cory D. Current,4. Cory D. Current
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE DOUBLES NET,1,Jamie Lepley / Garth Smith,1. Jamie Lepley / Garth Smith
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE DOUBLES NET,2,Ann Lasken / Cory D. Current,2. Ann Lasken / Cory D. Current
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE DOUBLES NET,3,Dominique Soulard / Genevieve Bousquet,3. Dominique Soulard / Genevieve Bousquet
859400929,1997,Montreal International Footbag Championships,mixed,INTERMEDIATE DOUBLES NET,3,Pierre-Jacques Daigle / Eric Cote  (tie for 3rd place),3. Pierre-Jacques Daigle / Eric Cote  (tie for 3rd place)
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,1,Luc Legault,1. Luc Legault
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,2,Pierre-Pascal Gauthier,2. Pierre-Pascal Gauthier
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,3,Nathacha Mercure,3. Nathacha Mercure
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,4,Michael Wiwchard,4. Michael Wiwchard
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,1,Eric Wulff,1. Eric Wulff
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,2,Noah Dubreuil,2. Noah Dubreuil
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,3,Marc Conti,3. Marc Conti
859400929,1997,Montreal International Footbag Championships,mixed,NOVICE SINGLES NET,1,Vince Bradley / Noah Dubreuil (the only team),1. Vince Bradley / Noah Dubreuil (the only team)
859657310,1997,New York Footbag EXPLOSION,freestyle,Novice Freestyle,1,Kaiser Ahmad,1. Kaiser Ahmad
859657310,1997,New York Footbag EXPLOSION,freestyle,Novice Freestyle,2,Dave Vermillion,2. Dave Vermillion
859657310,1997,New York Footbag EXPLOSION,freestyle,Novice Freestyle,3,Bill Kling,3. Bill Kling
859657310,1997,New York Footbag EXPLOSION,freestyle,Novice Freestyle,4,Amos Schumacher,4. Amos Schumacher
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,1,Scott Fitzmorris,1. Scott Fitzmorris
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,2,Jim McCoppin,2. Jim McCoppin
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,3,Ian Brill,3. Ian Brill
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,4,Jonathan Jessen,4. Jonathan Jessen
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,1,Eric Wulff,1. Eric Wulff
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,2,Tu Huge,2. Tu Huge
859657310,1997,New York Footbag EXPLOSION,freestyle,Intermediate Freestyle,3,Steve Goldberg,3. Steve Goldberg
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST James Deans,1ST James Deans
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND Forest Schrodt,2ND Forest Schrodt
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Dennis Ansboro,3RD Dennis Ansboro
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,4,TH Tyler Lynn,4TH Tyler Lynn
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST Carol Wedemeyer,1ST Carol Wedemeyer
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND Tricia George,2ND Tricia George
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Becca English-Ross,3RD Becca English-Ross
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,4,TH Lisa Monti,4TH Lisa Monti
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST Adrian Verhoef,1ST Adrian Verhoef
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND Chad Devlahovich,2ND Chad Devlahovich
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Eric Windsor,3RD Eric Windsor
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,4,TH Justin Sexton,4TH Justin Sexton
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,5,TH Aaron de Glanville,5TH Aaron de Glanville
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,6,Iain McKechnie,6th Iain McKechnie
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST Iain McKechnie/Justin Sexton,1ST Iain McKechnie/Justin Sexton
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND Chad Devlahovich/Eric Windsor,2ND Chad Devlahovich/Eric Windsor
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Glenn Towne/Andrew McCarger,3RD Glenn Towne/Andrew McCarger
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,4,Eric Anthony/James Dean,4th Eric Anthony/James Dean
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST Kenny Shults,1ST Kenny Shults
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND Tuan Vu,2ND Tuan Vu
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Ahren Gehrman,3RD Ahren Gehrman
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,4,TH Paul Munger,4TH Paul Munger
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,5,TH TIE Steve Goldberg,5TH TIE Steve Goldberg
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,5,TH TIE Steve Kremer,5TH TIE Steve Kremer
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,6,TH Tu Vu,6TH Tu Vu
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST Steve Goldberg/Ed LaMacchia,1ST Steve Goldberg/Ed LaMacchia
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND TIE Kenny Shults/Ahren Gehrman,2ND TIE Kenny Shults/Ahren Gehrman
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND TIE Tu Vu/ Tuan Vu,2ND TIE Tu Vu/ Tuan Vu
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Steve Kremer & Paul Munger,3RD Steve Kremer & Paul Munger
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,1,ST Kenny Shults: 56.9,1ST Kenny Shults: 56.9
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,2,ND Steve Kremer: 43.52,2ND Steve Kremer: 43.52
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,3,RD Ahren Gerhman: 36.67,3RD Ahren Gerhman: 36.67
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,4,TH Paul Munger: 36.09,4TH Paul Munger: 36.09
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,5,TH Tricia George: 31.17,5TH Tricia George: 31.17
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,6,TH Tuan Vu: 35.1,6TH Tuan Vu: 35.1
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,7,TH Tu Vu: 21.85,7TH Tu Vu: 21.85
859787898,1997,HEART OF FOOTBAG Freestyle Tournament,freestyle,EVENTS,8,TH Justin Sexton: 19.46,8TH Justin Sexton: 19.46
859913311,1997,Air-A-Zona State Footbag Championships,net,Open Singles,1,Emmanuel Bouchard,1. Emmanuel Bouchard
859913311,1997,Air-A-Zona State Footbag Championships,net,Open Singles,2,Chris Routh,2. Chris Routh
859913311,1997,Air-A-Zona State Footbag Championships,net,Open Singles,3,Dave Bernard,3. Dave Bernard
859913311,1997,Air-A-Zona State Footbag Championships,net,Open Doubles,1,Emmanuel Bouchard/Alexis Deschenes,1. Emmanuel Bouchard/Alexis Deschenes
859913311,1997,Air-A-Zona State Footbag Championships,net,Open Doubles,2,Chris Routh/Dave Bernard,2. Chris Routh/Dave Bernard
859913311,1997,Air-A-Zona State Footbag Championships,net,Open Doubles,3,Jimmy Caveney/David Butcher,3. Jimmy Caveney/David Butcher
859913311,1997,Air-A-Zona State Footbag Championships,net,Mixed Doubles,1,Lisa McDaniel/Emmanuel Bouchard,1. Lisa McDaniel/Emmanuel Bouchard
859913311,1997,Air-A-Zona State Footbag Championships,net,Mixed Doubles,2,Julie Symons/Alexis Deschenes,2. Julie Symons/Alexis Deschenes
859913311,1997,Air-A-Zona State Footbag Championships,net,Mixed Doubles,3,Amy Westberg/Chris Routh,3. Amy Westberg/Chris Routh
859913311,1997,Air-A-Zona State Footbag Championships,net,Women's Singles,1,Lisa McDaniel,1: Lisa McDaniel
859913311,1997,Air-A-Zona State Footbag Championships,net,Women's Singles,2,Julie Symons,2. Julie Symons
859913311,1997,Air-A-Zona State Footbag Championships,net,Women's Singles,3,Tina Lewis,3. Tina Lewis
859923755,1997,California State Footbag Championships,mixed,OPEN SINGLES FREESTYLE,1,Tuan Vu,1. Tuan Vu
859923755,1997,California State Footbag Championships,mixed,OPEN SINGLES FREESTYLE,2,Sam Conlon,2. Sam Conlon
859923755,1997,California State Footbag Championships,mixed,OPEN SINGLES FREESTYLE,3,Steve Goldberg,3. Steve Goldberg
859923755,1997,California State Footbag Championships,mixed,OPEN SINGLES FREESTYLE,4,John Leys,4. John Leys
859923755,1997,California State Footbag Championships,mixed,INTERMEDIATE SINGLES FREESTYLE,1,Aaron de Glanville,1. Aaron de Glanville
859923755,1997,California State Footbag Championships,mixed,INTERMEDIATE SINGLES FREESTYLE,2,"Jeff ""JBoy"" Gran","2. Jeff ""JBoy"" Gran"
859923755,1997,California State Footbag Championships,mixed,INTERMEDIATE SINGLES FREESTYLE,3,James Deans,3. James Deans
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,1,"1       Welch, Brent     Ott, Chris","1       1       Welch, Brent     Ott, Chris"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,2,"3       Stewart, Brent   McCarthy, Mike","2       3       Stewart, Brent   McCarthy, Mike"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,3,"2       Caveney, Jimmy   McDaniel, Lisa","3       2       Caveney, Jimmy   McDaniel, Lisa"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,4,"4       Chang, Hung      Butcher, David","4       4       Chang, Hung      Butcher, David"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,5,"5       Langbehn, Bill   Leys, John","5       5       Langbehn, Bill   Leys, John"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,6,"6       Esposito, Radhy  Evans, Jimmy","6       6       Esposito, Radhy  Evans, Jimmy"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,7,"8       Jones, J.J.      Campbell, Steve","7       8       Jones, J.J.      Campbell, Steve"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,8,"10      Welch, Jody      Vu, Tuan","8       10      Welch, Jody      Vu, Tuan"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,9,"11      Tucker, Tim      Foresman, Wayne","9       11      Tucker, Tim      Foresman, Wayne"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,10,"9       Goldberg, Steve  Davis, Jason","10      9       Goldberg, Steve  Davis, Jason"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,11,"12      Chun, Kerry      Lindahl, Ben","11      12      Chun, Kerry      Lindahl, Ben"
859923755,1997,California State Footbag Championships,mixed,OPEN DOUBLES NET,12,"7       Durrett, Greg    Landis, Greg","12      7       Durrett, Greg    Landis, Greg"
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,1,Lonya Julin     davID Butcher,1       Lonya Julin     davID Butcher
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,2,Dea Evans       Radhy Esposito,2       Dea Evans       Radhy Esposito
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,3,Jimmy Evans     Debbie Fisher,3       Jimmy Evans     Debbie Fisher
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,4,Gina Meyer      J.J. Jones,4       Gina Meyer      J.J. Jones
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,5,Anne Miller     Greg Durrett,5       Anne Miller     Greg Durrett
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,1,Ben Hutchinson  Ben Little,1       Ben Hutchinson  Ben Little
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,2,Kern McNutt     Edwin Veltman,2       Kern McNutt     Edwin Veltman
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,3,?      Craig McNair    Sage Woodmansee,3?      Craig McNair    Sage Woodmansee
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,3,?      Chris Young     Aaron de Glanville,3?      Chris Young     Aaron de Glanville
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,5,Craig Lewis     Eric Duggan,5       Craig Lewis     Eric Duggan
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,5,Lonya Julin     Randy Pace,5       Lonya Julin     Randy Pace
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,7,Dea Evans       Mike Scheele,7       Dea Evans       Mike Scheele
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,8,Rob Sorenson    Brian Jones,8       Rob Sorenson    Brian Jones
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,1,Marc Weber*     Bob Silva,1       Marc Weber*     Bob Silva
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,2,Doug Toth       Chris Cleaver,2       Doug Toth       Chris Cleaver
859923755,1997,California State Footbag Championships,mixed,MIXED DOUBLES NET,3,"Sunil Jani      ""Red"" Fred Husted","3       Sunil Jani      ""Red"" Fred Husted"
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Women's Singles,1,Amy Westberg,1. Amy Westberg
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Women's Singles,2,Becca English-Ross,2. Becca English-Ross
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Women's Singles,3,Juliet Pendray,3. Juliet Pendray
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Women's Singles,4,Kyle Beauliv,4. Kyle Beauliv
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Singles,1,Rick Bates,1. Rick Bates
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Singles,2,Jake Leong,2. Jake Leong
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Singles,3,Dave Bernard,3. Dave Bernard
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Singles,4,Yo Kelley,4. Yo Kelley
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Doubles,1,Jake Leong/Andy Ronald,1. Jake Leong/Andy Ronald
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Doubles,2,Chris Routh/Dave Bernard,2. Chris Routh/Dave Bernard
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Doubles,3,Scott Milne/Jim Derricott,3. Scott Milne/Jim Derricott
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Doubles,4,Chard Cook/James Holkko,4. Chard Cook/James Holkko
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Golf,1,Jim Derricott  27,1. Jim Derricott  27
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Golf,2,Steve Dusablon  29,2. Steve Dusablon  29
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Golf,3,Rick Bates  30,3. Rick Bates  30
876590022,1997,1997 Seattle Fall Indoor Tournament,mixed,Open Golf,4,Francois Leh  31,4. Francois Leh  31
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,1,Brock Self (Auburn),1st  Brock Self (Auburn)
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,2,Chris Brown (Auburn),2nd  Chris Brown (Auburn)
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,3,"Zak Keller (Birmingham, Al)","3rd  Zak Keller (Birmingham, Al)"
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,1,Jeremy Keller (Auburn),1st  Jeremy Keller (Auburn)
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,2,Clarence Evans (Auburn),2nd  Clarence Evans (Auburn)
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,3,"Casey Zacek (Dallas, Tx)","3rd  Casey Zacek (Dallas, Tx)"
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,1,Brock Self/Randy Cooper (Auburn),1st  Brock Self/Randy Cooper (Auburn)
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,2,Sean Robertson/Justin Higdon (Auburn),2nd  Sean Robertson/Justin Higdon (Auburn)
877848852,1997,Auburn U.F.O. Fall Festival,mixed,Here's how is came down,3,"Don Hart/Zak Keller (Birmingham, Al)","3rd  Don Hart/Zak Keller (Birmingham, Al)"
