event_id,year,event_name,event_type,division_raw,division_canon,place,competitor_type,player1_name,player2_name
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Unknown,Unknown,4,player,Jesse 'J-Dog' Wychules,
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Unknown,Unknown,1,player,The Potatoes,
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Unknown,Unknown,2,player,Funktabulous,
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Unknown,Unknown,3,player,Fingerbang (apparent South Park fans),
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Beginners Freestyle,Beginners Freestyle,1,player,"Cameron Dowie Salt Lake City, UT",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Beginners Freestyle,Beginners Freestyle,2,player,"Ryan Burt Idaho Falls, ID",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Beginners Freestyle,Beginners Freestyle,3,player,"Eagan Heath Idaho Falls, ID",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Beginners Freestyle,Beginners Freestyle,4,player,"Kelsey Duncan Idaho Falls, ID",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Consecutives:,Advanced Consecutives,1,player,Jon Schneider,
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Consecutives:,Advanced Consecutives,2,player,Jim Penske,
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Consecutives:,Advanced Consecutives,3,player,"Jim Pomey Salt Lake City, UT",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Consecutives:,Advanced Consecutives,4,player,"Spencer Behm Evans, WA",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Freestyle,Advanced Freestyle,1,player,"Daryl Genz Westminster, CO",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Freestyle,Advanced Freestyle,2,player,"Jon Schneider Boulder, CO",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Freestyle,Advanced Freestyle,3,player,"Jim Penske Rexburg, ID",
959353403,2000,2000 Southeast Idaho Footbag Championships,freestyle,Advanced Freestyle,Advanced Freestyle,4,player,"Luke Anderson Salt Lake City, UT",
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,1,player,Justin Sexton (Helsinki),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,2,player,Samuli Viitanen (Järvenpää),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,3,player,Jere Vainikka (Nilsiä),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,4,player,Juha Linnanen (Espoo),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,5,player,Janne Pesonen (Keuruu),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,6,player,Miikka Laine (Oulu),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO FREESTYLE,Pro Freestyle,7,player,Janne Villikka (Lappeenranta),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE FREESTYLE,Intermediate Freestyle,1,player,Jere Linnanen (Espoo),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE FREESTYLE,Intermediate Freestyle,2,player,Janne Uusitalo (Pelkosenniemi),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE FREESTYLE,Intermediate Freestyle,3,player,Antti Lehikoinen (Keuruu),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE FREESTYLE,Intermediate Freestyle,4,player,Toni Tuormaa (Porvoo),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE FREESTYLE,Intermediate Freestyle,5,player,Sami Hirvonen (Nilsiä),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE FREESTYLE,Intermediate Freestyle,6,player,Jyri Ilama (Helsinki),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO SINGLES NET,Pro Singles Net,1,player,Tuomas Kärki (Helsinki),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO SINGLES NET,Pro Singles Net,2,player,Justin Sexton (Helsinki),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO SINGLES NET,Pro Singles Net,3,player,Jukka Peltola (Helsinki),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE SINGLES NET,Intermediate Singles Net,1,player,Janne Uusitalo (Pelkosenniemi),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE SINGLES NET,Intermediate Singles Net,2,player,Janne Pesonen (Keuruu),
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE SINGLES NET,Intermediate Singles Net,3,player,Mika Vettainen (Rovaniemi),
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO DOUBLES NET,Pro Doubles Net,1,team,Tuomas Kärki,Jukka Peltola (Helsinki)
961053916,2000,Footbag Oulu-Open 2000,mixed,PRO DOUBLES NET,Pro Doubles Net,2,team,Justin Sexton,Janne Uusitalo (Helsinki
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE DOUBLES NET,Intermediate Doubles Net,1,team,Miikka Laine,Mika Vettainen (Oulu
961053916,2000,Footbag Oulu-Open 2000,mixed,INTERMEDIATE DOUBLES NET,Intermediate Doubles Net,2,team,Jyri Ilama,Riku Sarja ( Helsinki
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,1,player,Emmanuel Bouchard,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,2,player,Yves Archambault,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,3,player,Jean-François Lemieux,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,4,player,Martin Cote,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,5,player,Robert Lavigne,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,5,player,Benjamin Rochon,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,5,player,Eric Cote,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,5,player,Stephane Comeau,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,9,player,Marilyn Demuy,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,10,player,Kyle Reddecop,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,11,player,Philippe Larose,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,11,player,Jean-Philippe Rochefort,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,13,player,Philippe Lessard,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,13,player,Alexandre Belanger,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,13,player,Natasha Mercure,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN SINGLES,Open Singles,13,player,Jonathan Tremblay,
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,1,team,Emmanuel Bouchard,John Leys
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,2,team,Martin Cote,Patrick Asswad
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,3,team,Jean-François Lemieux,Benjamin Rochon
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,4,team,Yves Archambault,Alexis Deschenes
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,5,team,Marilyn Demuy,Philippe Larose
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,5,team,Kyle Redeccop,Alexandre Belanger
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,7,team,Philippe Lessard,Jonathan Tremblay
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,8,team,Katia Dignard,Remi Goudreault
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,9,team,Stephane Comeau,Natasha Mercure
961626997,2000,Quebec City Footbag Net Championships,net,OPEN DOUBLES,Open Doubles,10,team,Eric Cote,Jean-Philippe Rochefort
961626997,2000,Quebec City Footbag Net Championships,net,NOVICE SINGLES,Novice Singles,1,player,Remi Goudreault,
961626997,2000,Quebec City Footbag Net Championships,net,NOVICE SINGLES,Novice Singles,2,player,Katia Dignard,
961626997,2000,Quebec City Footbag Net Championships,net,NOVICE SINGLES,Novice Singles,3,player,Ryan Woodring,
961626997,2000,Quebec City Footbag Net Championships,net,NOVICE SINGLES,Novice Singles,4,player,Matthieu Vaillancourt,
967817818,2000,Texas State Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,1,team,Steve Smith,Cory Current
967817818,2000,Texas State Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,2,team,James Harley,David Spears
967817818,2000,Texas State Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,3,team,Scot Hansen,Bryan Nelson
967817818,2000,Texas State Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,4,team,James Roberts,Craig Lord
967817818,2000,Texas State Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,5,team,KellyKelley,Tina Lewis
967817818,2000,Texas State Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,6,team,Ariel Santesteban,Kyle Crawford
967817818,2000,Texas State Footbag Championships,mixed,Open Singles Net,Open Singles Net,1,player,Steve Smith,
967817818,2000,Texas State Footbag Championships,mixed,Open Singles Net,Open Singles Net,2,player,d Cory Current,
967817818,2000,Texas State Footbag Championships,mixed,Open Singles Net,Open Singles Net,3,player,d James Harley,
967817818,2000,Texas State Footbag Championships,mixed,Open Singles Net,Open Singles Net,4,player,Tina Lewis,
967817818,2000,Texas State Footbag Championships,mixed,Women's Singles Net,Women's Singles Net,1,player,Tina Lewis,
967817818,2000,Texas State Footbag Championships,mixed,Women's Singles Net,Women's Singles Net,2,player,d Kelly Kelley,
967817818,2000,Texas State Footbag Championships,mixed,Women's Singles Net,Women's Singles Net,3,player,d Rachel Abramson,
967817818,2000,Texas State Footbag Championships,mixed,Mixed Doubles Net,Mixed Doubles Net,1,team,Tina Lewis,James Harley
967817818,2000,Texas State Footbag Championships,mixed,Mixed Doubles Net,Mixed Doubles Net,2,team,Kelly Kelley,Steve Smith
967817818,2000,Texas State Footbag Championships,mixed,Mixed Doubles Net,Mixed Doubles Net,3,team,Rachel Abramson,David Spears
967817818,2000,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,1,player,Chad Devlahovich,
967817818,2000,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,2,player,d James Roberts,
967817818,2000,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,3,player,d Sunil Jani,
967817818,2000,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,4,player,Brad Kaplan,
967817818,2000,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,5,player,Derric Scalf,
967817818,2000,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,6,player,Matt Strong,
967817818,2000,Texas State Footbag Championships,mixed,Open Golf,Open Golf,1,player,Steve Smith,
967817818,2000,Texas State Footbag Championships,mixed,Open Golf,Open Golf,2,player,d James Roberts,
967817818,2000,Texas State Footbag Championships,mixed,Open Golf,Open Golf,3,player,d Derric Scalf,
967817818,2000,Texas State Footbag Championships,mixed,Open Golf,Open Golf,4,player,Matt Strong,
967817818,2000,Texas State Footbag Championships,mixed,Open Golf,Open Golf,5,player,Craig Lord,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,1,player,Shardul Sarhad,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,2,player,d Adrian Garcia,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,3,player,d Rachel Abramson,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,4,player,Mark Nelson,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,1,team,Shardul Sarhad,Adrian Garcia
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,2,team,Rachel Abramson,Mark Nelson
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,3,team,James Sooy,Frank Mingst
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,1,player,Mark Madej,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,2,player,d Michael Wilson,
967817818,2000,Texas State Footbag Championships,mixed,Novice Freestyle,Novice Freestyle,1,player,Adrian Garcia,
967817818,2000,Texas State Footbag Championships,mixed,Novice Freestyle,Novice Freestyle,2,player,d Cody Rushing,
967817818,2000,Texas State Footbag Championships,mixed,Novice Freestyle,Novice Freestyle,3,player,d James Sooy,
967817818,2000,Texas State Footbag Championships,mixed,Intermediate Golf,Intermediate Golf,1,player,Shardul Sarhad,
967817818,2000,Texas State Footbag Championships,mixed,Novice Golf,Novice Golf,2,player,d James Sooy,
967817818,2000,Texas State Footbag Championships,mixed,Novice Golf,Novice Golf,3,player,d Adrian Garcia,
967817818,2000,Texas State Footbag Championships,mixed,Open 5-minute timed consecutives,Open 5-Minute Timed Consecutives,1,player,Matt Strong,
967817818,2000,Texas State Footbag Championships,mixed,Open 5-minute timed consecutives,Open 5-Minute Timed Consecutives,2,player,d Ariel Santesteban,
967817818,2000,Texas State Footbag Championships,mixed,Open 5-minute timed consecutives,Open 5-Minute Timed Consecutives,3,player,d Eric Burgess,
967817818,2000,Texas State Footbag Championships,mixed,Women's 5-minute timed consecutives,Women's 5-Minute Timed Consecutives,1,player,Tina Lewis,
967817818,2000,Texas State Footbag Championships,mixed,Women's 5-minute timed consecutives,Women's 5-Minute Timed Consecutives,2,player,d Kelly Kelley,
967817818,2000,Texas State Footbag Championships,mixed,Novice 5-minute timed consecutives,Novice 5-Minute Timed Consecutives,1,player,Rachel Abramson,
1000071985,2001,2001 Frankfurt Footbag Open,freestyle,Ladies Open Freestyle,Ladies Open Freestyle,1,player,Julia Böhm,
1000071985,2001,2001 Frankfurt Footbag Open,freestyle,Gents Open Freestyle,Gents Open Freestyle,1,player,Brain McKenzie,
1001076203,2001,3ème Open de France de Footbag,net,Women's Singles,Women's Singles,1,player,Claire Beltran (Paris Zion),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,1,player,Franck Rémy (Paris Zion),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,2,player,Cyril Kabache (Paris Rien n'est Hacky),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,3,player,Yves Bouquier (Paris Zion),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,4,player,David Chabannes (Midi Footbag Thor Le),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,5,player,Christopher Reyer (Paris Rien n'est Hacky),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,6,player,Miquel Clemente (Icarus Montpellier),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,7,player,Eric Dargent (Lyon son club),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,9,player,Olivier Gonelle (ICARUS POWER),
1001076203,2001,3ème Open de France de Footbag,net,Men's Singles,Men's Singles,9,player,Christophe Gobbart (Midi footbag Le thor),
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,1,team,Gobbish,Lionel Veluire(Thor le)
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,2,team,Nicolas De Zeeuw,Miquel Clemente (Icarus Montpellier)
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,3,team,Chacha,Cyril Peron (Thor le)
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,3,team,Olivier Gonelle,Ludovic Lacaze (Icarus Montpellier)
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,5,team,Davy Lernould,Mitch Belledent (Thor Le)
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,5,team,Fred Touzelet,Yves Bouquier (Paris Zion)
1001076203,2001,3ème Open de France de Footbag,net,DOUBLE,Double,5,team,Eric Dargent,Yohann Rebattu (Lyon)
1001076203,2001,3ème Open de France de Footbag,net,SINGLE,Single,1,player,Gobbish (Midi Footbag Thor Le),
1001076203,2001,3ème Open de France de Footbag,net,SINGLE,Single,2,player,David Chabannes (Midi Footbag Thor Le),
1001076203,2001,3ème Open de France de Footbag,net,SINGLE,Single,3,player,Lionel Veluire (Midi Footbag Thor Le),
1001076203,2001,3ème Open de France de Footbag,net,SINGLE,Single,3,player,Ludovic Lacaze (Icarus Montpellier),
1001076203,2001,3ème Open de France de Footbag,net,SINGLE,Single,5,player,Nicolas De Zeeuw (Icarus Montpellier),
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Freestyle,Pro Freestyle,1,team,Jere Vainikka,Kuopio
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Freestyle,Pro Freestyle,2,team,Juha-Matti Rytilahti,Pelkosenniemi
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Freestyle,Pro Freestyle,3,team,Ilkka Malin,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Freestyle,Pro Freestyle,4,team,Mika Koistinen,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Freestyle,Pro Freestyle,5,team,Jere Linnanen,Espoo
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Freestyle,Pro Freestyle,6,team,Samuli Viitanen,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Doubles Net,Pro Doubles Net,1,team,Jesse Fryckman,Tuomas Kärki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Doubles Net,Pro Doubles Net,2,team,Aleksi Öhman,Jani Markkanen
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Doubles Net,Pro Doubles Net,3,team,Jukka Peltola,Jesse Ruotsalainen
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Doubles Net,Pro Doubles Net,4,team,Juha-Matti Rytilahti,Janne Uusitalo
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Doubles Net,Pro Doubles Net,5,team,Matti Pohjola,Tapio Karhunen
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Doubles Net,Pro Doubles Net,6,team,Mikko Inkinen,Jaakko Inkinen
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Singles Net,Pro Singles Net,1,team,Tuomas Kärki,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Singles Net,Pro Singles Net,2,team,Jukka Peltola,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Singles Net,Pro Singles Net,3,team,Jani Markkanen,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Singles Net,Pro Singles Net,4,team,Janne Uusitalo,Pelkosenniemi
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Singles Net,Pro Singles Net,5,team,Matti Pohjola,Naantali
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Pro Singles Net,Pro Singles Net,6,team,Aleksi Öhman,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,1,team,Tuukka Antikainen,Jyväskylä
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,2,team,Kari Uusitalo,Pelkosenniemi
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,3,team,Jari Linnonmaa,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,4,team,Olli Lehtola,Saunavaara
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,5,team,Tim Livson,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Singles Net,Intermediate Singles Net,6,team,Jyri Ilama,Helsinki
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,1,team,Iisak Liukko,Tuukka Antikainen
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,2,team,Tim Livson,Jari Linnonmaa
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,3,team,Mikko Tapaninaho,Jyri Ilama
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,4,team,Sakarias Liukko,Teppo Harju
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,5,team,Jani Lirkki,Juha Heinonen
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,6,team,Olli Lehtola,Janne Tahvola
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,1,team,Jaakko Inkinen,Hollola
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,2,team,Iisak Liukko,Jyväskylä
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,3,team,Teppo Harju,Jyväskylä
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,4,team,Sakarias Liukko,Vaajakoski
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,5,team,Mikko Poikonen,Keuruu
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,6,team,Tapio Karhunen,Turku
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,7,team,Pekka Raitio,Kerava
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,8,team,Henry Rautio,Halli
1001076315,2001,5th Annual Finnish Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,9,team,Teemu Ahlfors,Kellokoski
1001942070,2001,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,1,player,Red Husted,
1001942070,2001,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,2,player,James Roberts,
1001942070,2001,Texas State Footbag Championships,mixed,Open Freestyle,Open Freestyle,3,player,Derric Scalf,
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,1,player,Shardul Sarhad,
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,2,player,Cody Rushing,
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate Freestyle,Intermediate Freestyle,3,player,Michael Lopez,
1001942070,2001,Texas State Footbag Championships,mixed,30 Second Shred ? Open,30 Second Shred - Open,1,player,Red Husted,
1001942070,2001,Texas State Footbag Championships,mixed,30 Second Shred ? Open,30 Second Shred - Open,2,player,Derric Scalf,
1001942070,2001,Texas State Footbag Championships,mixed,30 Second Shred ? Open,30 Second Shred - Open,3,player,James Roberts,
1001942070,2001,Texas State Footbag Championships,mixed,30 Second Shred ? Intermediate,30 Second Shred - Intermediate,1,player,Cody Rushing,
1001942070,2001,Texas State Footbag Championships,mixed,30 Second Shred ? Intermediate,30 Second Shred - Intermediate,2,player,Ariel Santesteban,
1001942070,2001,Texas State Footbag Championships,mixed,30 Second Shred ? Intermediate,30 Second Shred - Intermediate,3,player,Mike,
1001942070,2001,Texas State Footbag Championships,mixed,Open,Open,1,player,James Roberts,
1001942070,2001,Texas State Footbag Championships,mixed,Open,Open,2,player,Tim Vozar,
1001942070,2001,Texas State Footbag Championships,mixed,Open,Open,3,player,David Spears,
1001942070,2001,Texas State Footbag Championships,mixed,Open,Open,1,team,Craig Lord,David Spears
1001942070,2001,Texas State Footbag Championships,mixed,Open,Open,2,team,James Roberts,Eric Burgess
1001942070,2001,Texas State Footbag Championships,mixed,Open,Open,3,team,Tina Lewis,Kelly Kelley
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate,Intermediate,1,player,Abraham Akbari,
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate,Intermediate,2,player,Chris Walser,
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate,Intermediate,3,player,Chris Gober,
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate,Intermediate,1,team,Russell Nelson,Luis Alvarez
1001942070,2001,Texas State Footbag Championships,mixed,Intermediate,Intermediate,2,team,Alex Spears,Zach Longman
1001942070,2001,Texas State Footbag Championships,mixed,Mixed Doubles Net,Mixed Doubles Net,1,team,Tina Lewis,Matt Strong
1001942070,2001,Texas State Footbag Championships,mixed,Mixed Doubles Net,Mixed Doubles Net,2,team,Kelly Kelley,Eric Burgess
1001942070,2001,Texas State Footbag Championships,mixed,Women?s Singles Net,Women's Singles Net,1,player,Tina Lewis,
1001942070,2001,Texas State Footbag Championships,mixed,Women?s Singles Net,Women's Singles Net,2,player,Kelly Kelley,
1001942070,2001,Texas State Footbag Championships,mixed,Golf,Golf,1,player,James Roberts,
1001942070,2001,Texas State Footbag Championships,mixed,Golf,Golf,2,player,Craig Lord,
1001942070,2001,Texas State Footbag Championships,mixed,Golf,Golf,3,player,Derric Scalf,
1004370976,2001,Bootfägers Shred,freestyle,Freestyle 2-min,Freestyle 2-Min,1,player,Jan Zimmermann,
1004370976,2001,Bootfägers Shred,freestyle,Freestyle 2-min,Freestyle 2-Min,2,player,Kahu Weber,
1004370976,2001,Bootfägers Shred,freestyle,Freestyle 2-min,Freestyle 2-Min,3,player,Christian Dubuis,
1004370976,2001,Bootfägers Shred,freestyle,Sick-3 Contest,Sick-3 Contest,1,player,Jan Zimmermann,
1004370976,2001,Bootfägers Shred,freestyle,Sick-3 Contest,Sick-3 Contest,2,player,Jose Capacoel,
1004370976,2001,Bootfägers Shred,freestyle,Sick-3 Contest,Sick-3 Contest,3,player,Samuel Hufschmid,
1005667143,2001,Finnstyle Footbag JAM,freestyle,Intermediate Big trick,Intermediate Big Trick,1,team,"Pekka Raitio, Järvenpää, Finland",Blurry symposium whirl
1005667143,2001,Finnstyle Footbag JAM,freestyle,Intermediate Big trick,Intermediate Big Trick,2,team,"Timo Aarnio, Järvenpää, Finland",Diving Butterfly
1005667143,2001,Finnstyle Footbag JAM,freestyle,Intermediate Big trick,Intermediate Big Trick,3,team,"Teemu Ahlfors, Järvenpää, Finland",Toe set DadaCurve
1005667143,2001,Finnstyle Footbag JAM,freestyle,Intermediate shred,Intermediate Shred,1,team,Teemu Ahlfors,Järvenpää
1005667143,2001,Finnstyle Footbag JAM,freestyle,Intermediate shred,Intermediate Shred,2,team,Pekka Raitio,Järvenpää
1005667143,2001,Finnstyle Footbag JAM,freestyle,Intermediate shred,Intermediate Shred,3,team,Reimo Öun,Tallinn
