player_id,player_name,country_observed
cca99c3b-6178-5e01-a91c-5fe335ecb72c,12. Yulia Tikhomirova,
a7a416ee-998e-5d6d-b0ab-77e6bdce2985,15 Boriskov,
2cae3229-5e40-5485-985c-c4c2982b77e6,15. Roman Gornitskiy,
4a8f782b-a57e-5e65-bbc3-7dd82307cba0,15. Tuukka Antikainen,
63b78395-c566-50c9-963f-eed59c006922,2 footbags,
b3d4d78f-f0cf-5d08-ac30-5dd5c59aa23b,2. Jakub Mo�ciszewski (PL),
8aa5898e-af30-5401-b29c-8c169eae7687,2. Jakub Worek (PL),
1f4ef22a-26d0-5b62-b554-7b29b489c98d,2. P.Grubi,
3d26dbd1-4fe9-5d5f-96a8-5ab4f979d66e,24. Janne Pesonen (scratch),
ef49be50-250d-567d-9406-f4e73fca46e5,24. Justin Sexton (scratch),
e728e355-b843-55b4-a645-c62bc189e989,24. Vesa Ruuskanen (scratch),
18346ae2-b7b3-5064-9441-c58f96e74e85,28? (I'm not positively sure about Tom's,
a23465d1-96a6-5515-a2c1-3519952a170c,2nd Ryan,
8e1fc9b6-9a0f-55f1-af38-6628fd21eb83,3. Pawe� Nowak (PL),
e1bb524a-f6a3-53cf-875a-51f1ae0e54c2,3. Santeri Karvinen (FI),
fd777219-f2ed-51be-bad8-06a6018fd477,"4 Andrey ""Jamiro"" Egorov",
965cc55a-3865-574e-b3c2-50d733abd22c,4 places:,
0e42f3ce-8a40-5a72-b43e-98e5540c2373,"6 ""Kemp"" Lobankov",
d2df2899-1db2-52e2-b9d1-8861c2522bcc,6 places:,
be60897d-f3de-58ff-8510-b8532de5c44c,78 Theodore J Fritsch,
016ee520-160f-5798-b49b-78f6de99af3d,"8 Evgeniy ""John"" Kuharenko (Omsk)",
012b6a7f-cec1-57fc-a306-9232089464c6,82 Tim Daniel Livson,
1c557033-7f65-525f-9ab3-12a7842d6301,87 Sam Gregory,
8f4f3cf6-63dd-5755-901d-802d53e2131a,9. Karel H�k,
35583b92-68bd-5e7f-8c13-6ef98df256fa,9. Pavel Červen�,
d04855a5-d6d8-501b-a5cc-6972ddd410a0,= Andrew Fagan (Wgtn),
df9d9717-1a20-5b01-9611-75aa3a5f5e3a,= Andy Ellis,
d08803d7-1ed3-581c-94fa-1ab9a9e5b9d6,= Jake Cave (Wgtn),
e0b9ef50-77fb-5e2f-a84e-d068164ca5df,= Kian Malone 3. Natalie Allen,
c5db8cbf-8c72-5282-ae75-94d66e355406,= Owain Metcalf,
d9b40dee-320b-54fd-8fcf-56741a52b5f7,= Sam O'Leary (Wgtn),
ebd84ce6-54f3-56a1-bcbd-dd20511c0a16,= Steve Blades,
256f84ff-04bc-597d-8584-6103fec24ea0,= Steve Ramsey (Australia),
4bac661f-15c0-534d-9621-f2061a0b846d,=- Brendan Erskine (Australia),
7ef89bd3-3585-5346-b0c7-61831f51dba1,=- Hanz Freller,
0574c6bc-8d4a-576d-a83f-c68c74d23a7f,? Chris Young Aaron de Glanville,
d033e178-4e0a-5478-af55-0e28a5d338c3,? Craig McNair Sage Woodmansee,
2c267d26-2052-5e66-9977-8fe61e14a80c,?. Chris Cleaver,
07157da0-c775-52e0-8459-c33f64d234c5,?. JF Belanger,
a3523e0d-4fe2-5c09-8575-941bf4531ad4,?Boy-Skaut? Skrabal (Prague),
981c6a0d-c26d-5559-a818-af1076d34379,"?Boy-Skaut? Skrabal (Prague, CZ)",
6aa7f8b6-9ea9-5459-950d-79bf43166f23,?Crazy? Mike Craig,
f3b4141d-e756-5c76-9aa8-3dba016a4930,A GRAVEL,
75104795-10eb-5cd0-9eef-432a9bc63bb5,A Inteman,
b0748356-b73f-5fee-9c05-9c13db1b6f71,A Intemann,
d6010288-c99b-50f3-8a7e-066b1f22fd1b,A Jolicour,
e3a22e71-8727-5b4d-948e-2a265ff24979,A Lasken,
9046522c-caf8-5e53-870d-b3f063ecf4d8,A Noller-prizes,
92617f75-be2b-5b47-b3ec-698508cd5d5e,A Smith,
6859a956-1b19-5e06-b127-7773589f03cb,A. Dukes,
779e9b35-8b28-58d4-98c5-44e198d24bd3,A. Fritch,
65ac9410-cf4d-5b64-9dd9-c83dc17adffb,A. Intemann $40,
704031ae-ecfa-5532-a820-fdcaaff4ca29,A. J. Shultz,
faa1cd1a-985d-5f58-a4d7-ba5b96cf3241,A. Ronald,CAN
87a22b49-ac20-5b14-8392-6ed3cc0b9863,A. Smirnov,
d15eb0ae-68f4-580a-804c-1a302b93d56b,A. Wolff,
030f98f0-fab4-52c4-a8e4-9e216e2560c0,A.Ellis 1. A.Dick,
3c7d5580-5566-54e9-b539-bb25a443e587,A.Ellis 2. D.Kasper,
7dd54646-f931-594d-866e-d41b7dc6bfc4,A.J. Shultz,
4ea0a3c4-373e-54c6-a65a-e6cc157c3789,Aaro Wichman,
