result_id,canonical_event_id,division_raw,place,player_raw,team_raw,source_event_id,source_type
7cab14487c,1982_worlds,Singles Net,3,Bruce Guettich,,8da7cbe9c5,OLD_RESULTS
34554d537a,1982_worlds,Doubles Net,1,Mag Hughes/Bill Hayne,,8da7cbe9c5,OLD_RESULTS
8d7aea7863,1982_worlds,Doubles Net,2,Ken Shults/Walt Mason,,8da7cbe9c5,OLD_RESULTS
09e7885730,1982_worlds,Doubles Net,3,Fred Kippley/Gary Preston,,8da7cbe9c5,OLD_RESULTS
f71d322699,1982_worlds,Intermediate Singles Net,1,Steve Femmel,,8da7cbe9c5,OLD_RESULTS
d297a8de48,1982_worlds,Intermediate Doubles Net,1,Steve Femmel/Ted Johnson,,8da7cbe9c5,OLD_RESULTS
d3df5670d2,1982_worlds,Freestyle,1,Greg Cortopassi/Bruce Guettich,,8da7cbe9c5,OLD_RESULTS
731bcdf222,1982_worlds,Freestyle,2,Gary Lautt,,8da7cbe9c5,OLD_RESULTS
970e2fcb86,1982_worlds,Freestyle,3,Jack Schoolcraft/Reed Gray,,8da7cbe9c5,OLD_RESULTS
d2e7424cc7,1982_worlds,Intermediate Freestyle,1,Bill Langbehn,,8da7cbe9c5,OLD_RESULTS
afaafccb6c,1983_worlds_nhsa,Singles Consecutive Kicks,1,Andy Linder,,30f5a76d81,OLD_RESULTS
678350788c,1983_worlds_nhsa,Singles Consecutive Kicks,2,Jim Caveney,,30f5a76d81,OLD_RESULTS
d19af25cc0,1983_worlds_nhsa,Singles Consecutive Kicks,3,Gary Lautt,,30f5a76d81,OLD_RESULTS
dacf11aaa3,1983_worlds_nhsa,Women's Consecutive Kicks,1,Nancy Reynolds,,30f5a76d81,OLD_RESULTS
936fd7e7ac,1983_worlds_nhsa,Women's Consecutive Kicks,2,Cheri Johnson,,30f5a76d81,OLD_RESULTS
da8604edc9,1983_worlds_nhsa,Women's Consecutive Kicks,3,Grace Faucette,,30f5a76d81,OLD_RESULTS
70488202a4,1983_worlds_nhsa,Women's Singles Net,1,Lori Jean Conover,,30f5a76d81,OLD_RESULTS
471b6d15e3,1983_worlds_nhsa,Women's Singles Net,2,Nancy Reynolds,,30f5a76d81,OLD_RESULTS
e4ba5f7712,1983_worlds_nhsa,Women's Singles Net,3,Cheryl Hughes,,30f5a76d81,OLD_RESULTS
1d20ab86f9,1983_worlds_nhsa,Women's Doubles Net,1,Lori Jean Conover/Cheryl Hughes,,30f5a76d81,OLD_RESULTS
0ccaeb2757,1983_worlds_nhsa,Women's Doubles Net,2,Tricia George/Judy Grace,,30f5a76d81,OLD_RESULTS
e2cbee505b,1983_worlds_nhsa,Women's Doubles Net,3,Nancy Reynolds/Constance Constable,,30f5a76d81,OLD_RESULTS
87ffef3ffe,1983_worlds_nhsa,Mixed Doubles Net,1,Lori Jean Conover/Bill Hayne,,30f5a76d81,OLD_RESULTS
90d23c21a2,1983_worlds_nhsa,Mixed Doubles Net,2,Cheryl Hughes/Mag Hughes,,30f5a76d81,OLD_RESULTS
a6da4e7381,1983_worlds_nhsa,Mixed Doubles Net,3,Tricia George/David Robinson,,30f5a76d81,OLD_RESULTS
6e2af2137f,1983_worlds_nhsa,Singles Net,1,Mag Hughes,,30f5a76d81,OLD_RESULTS
3effd172c3,1983_worlds_nhsa,Singles Net,2,Ken Shults,,30f5a76d81,OLD_RESULTS
fcbd7cc5c8,1983_worlds_nhsa,Singles Net,3,David Robinson,,30f5a76d81,OLD_RESULTS
90c243f117,1983_worlds_nhsa,Doubles Net,1,Mag Hughes/Bill Hayne,,30f5a76d81,OLD_RESULTS
14f5b2f99a,1983_worlds_nhsa,Doubles Net,2,Greg Cortopassi/Bruce Guettich,,30f5a76d81,OLD_RESULTS
6a9799a620,1983_worlds_nhsa,Doubles Net,3,David Robinson/Kevin Courtney,,30f5a76d81,OLD_RESULTS
48f6af8a73,1983_worlds_nhsa,Intermediate Singles Net,1,Jimmy Evans,,30f5a76d81,OLD_RESULTS
8931f905ce,1983_worlds_nhsa,Intermediate Doubles Net,1,Steve Brown/Kevin Gaunce,,30f5a76d81,OLD_RESULTS
66905f63f0,1983_worlds_nhsa,Singles Freestyle,1,Ken Shults,,30f5a76d81,OLD_RESULTS
3e3084b5f2,1983_worlds_nhsa,Singles Freestyle,2,Andy Linder,,30f5a76d81,OLD_RESULTS
51024f5019,1983_worlds_nhsa,Singles Freestyle,3,Jeff Johnson,,30f5a76d81,OLD_RESULTS
1c61b0dc45,1983_worlds_nhsa,Team Freestyle,1,Greg Cortopassi/Mag Hughes/Gary Lautt/Jim Caveney,,30f5a76d81,OLD_RESULTS
f23fbab101,1983_worlds_nhsa,Team Freestyle,2,David Robinson/Kevin Courtney/Reed Gray/Jim Fitzgerald,,30f5a76d81,OLD_RESULTS
c88dc80feb,1983_worlds_nhsa,Team Freestyle,3,Jack Schoolcraft/Will Squire,,30f5a76d81,OLD_RESULTS
a927ad90c6,1983_worlds_wfa,Singles Net,1,Ken Shults,,9bb67e459b,OLD_RESULTS
c2ab2fcadc,1983_worlds_wfa,Singles Net,2,David Robinson,,9bb67e459b,OLD_RESULTS
ad25f2bc6c,1983_worlds_wfa,Singles Net,3,Steve Femmel,,9bb67e459b,OLD_RESULTS
5897552e8b,1983_worlds_wfa,Doubles Net,1,Ken Shults/Mike Harding,,9bb67e459b,OLD_RESULTS
086cd6b78f,1983_worlds_wfa,Doubles Net,2,David Robinson/Dave Hill,,9bb67e459b,OLD_RESULTS
b67193487c,1983_worlds_wfa,Doubles Net,3,Bob Swerdlick/Mike Puderbaugh,,9bb67e459b,OLD_RESULTS
7c10033c25,1983_worlds_wfa,Women's Singles Net,1,Lori Jean Conover,,9bb67e459b,OLD_RESULTS
1ac9ed87f9,1983_worlds_wfa,Women's Singles Net,2,Nancy Reynolds,,9bb67e459b,OLD_RESULTS
4d736a4c69,1983_worlds_wfa,Women's Singles Net,3,Tricia George,,9bb67e459b,OLD_RESULTS
2beddb52fd,1983_worlds_wfa,Women's Doubles Net,1,Lori Jean Conover/Rita Buckley,,9bb67e459b,OLD_RESULTS
02ad758adc,1983_worlds_wfa,Women's Doubles Net,2,Tricia George/Shannon Aubin,,9bb67e459b,OLD_RESULTS
f21ac43106,1983_worlds_wfa,Women's Doubles Net,3,Karen Atgopian/Constance Constable,,9bb67e459b,OLD_RESULTS
a6efbd7298,1983_worlds_wfa,Mixed Doubles Net,1,Lori Jean Conover/Bruce Guettich,,9bb67e459b,OLD_RESULTS
6ac01135f1,1983_worlds_wfa,Mixed Doubles Net,2,Shannon Aubin/David Robinson,,9bb67e459b,OLD_RESULTS
63a9664d2b,1983_worlds_wfa,Mixed Doubles Net,3,Tricia George/Jim Fitzgerald,,9bb67e459b,OLD_RESULTS
978354ab5d,1983_worlds_wfa,Singles Freestyle,1,Jack Schoolcraft,,9bb67e459b,OLD_RESULTS
80b3418309,1983_worlds_wfa,Singles Freestyle,2,Jim Caveney,,9bb67e459b,OLD_RESULTS
359274e730,1983_worlds_wfa,Singles Freestyle,3,Bill Bethurum,,9bb67e459b,OLD_RESULTS
52d624b1b1,1983_worlds_wfa,Team Freestyle,1,Gary Lautt/Jim Caveney/Ken Shults,,9bb67e459b,OLD_RESULTS
05c943aae0,1983_worlds_wfa,Team Freestyle,2,David Robinson/Kevin Courtney/Reed Gray,,9bb67e459b,OLD_RESULTS
1bffe72490,1983_worlds_wfa,Team Freestyle,3,Jim Fitzgerald/Robert Conover,,9bb67e459b,OLD_RESULTS
e92411544d,1983_worlds_wfa,Singles Consecutive Kicks,1,Jack Schoolcraft,,9bb67e459b,OLD_RESULTS
2480d36901,1983_worlds_wfa,Golf,1,Mike Harding,,9bb67e459b,OLD_RESULTS
b259dda0be,1983_worlds_wfa,Golf,2,Tim Prater,,9bb67e459b,OLD_RESULTS
d501411628,1983_worlds_wfa,Golf,3,Ken Shults,,9bb67e459b,OLD_RESULTS
1cc8b48474,1984_worlds,Intermediate Singles Net,1,Tom Akin,,2c9dcb3eae,OLD_RESULTS
9c8151ec78,1984_worlds,Intermediate Doubles Net,1,Torben Wigger/Rick Kaufman,,2c9dcb3eae,OLD_RESULTS
2b1ee6f87c,1984_worlds,Intermediate Freestyle,1,Brent Welch/Colin Cowles,,2c9dcb3eae,OLD_RESULTS
2bd0f8b2f9,1984_worlds,Women's Singles Net,1,Nancy Reynolds,,2c9dcb3eae,OLD_RESULTS
6166e8ae2a,1984_worlds,Women's Singles Net,2,Tricia George,,2c9dcb3eae,OLD_RESULTS
c904850d2c,1984_worlds,Women's Singles Net,3,Trudy Archdale,,2c9dcb3eae,OLD_RESULTS
8a5b5642ae,1984_worlds,Women's Doubles Net,1,Nancy Reynolds/Tricia George,,2c9dcb3eae,OLD_RESULTS
c66b853466,1984_worlds,Women's Doubles Net,2,Constance Constable/Jenny Davison,,2c9dcb3eae,OLD_RESULTS
6131896977,1984_worlds,Women's Doubles Net,3,Jodi Chandler/Shannon Storment,,2c9dcb3eae,OLD_RESULTS
df43b1f02c,1984_worlds,Women's Ultra Singles Net,1,Nancy Reynolds,,2c9dcb3eae,OLD_RESULTS
86eea883c5,1984_worlds,Women's Ultra Singles Net,2,Cheryl Hughes,,2c9dcb3eae,OLD_RESULTS
af06dcd03a,1984_worlds,Women's Ultra Singles Net,3,Tricia George,,2c9dcb3eae,OLD_RESULTS
17587f606d,1984_worlds,Women's Singles Consecutive Kicks,1,Jodi Chandler,,2c9dcb3eae,OLD_RESULTS
b0bd484647,1984_worlds,Women's Singles Consecutive Kicks,2,Tricia George,,2c9dcb3eae,OLD_RESULTS
22e38f1c5f,1984_worlds,Women's Singles Consecutive Kicks,3,Constance Constable,,2c9dcb3eae,OLD_RESULTS
0c80285fbc,1984_worlds,Women's Doubles Consecutive Kicks,1,Jodi Chandler/Tricia George,,2c9dcb3eae,OLD_RESULTS
4358c9e237,1984_worlds,Women's Doubles Consecutive Kicks,2,Constance Constable/Vanessa Sabala,,2c9dcb3eae,OLD_RESULTS
5a716a52fe,1984_worlds,Women's Doubles One-Pass Consecutive Kicks,1,Tricia George/Constance Constable,,2c9dcb3eae,OLD_RESULTS
e103a5283a,1984_worlds,Women's Doubles One-Pass Consecutive Kicks,2,Ruth Osterman/Vanessa Sabala,,2c9dcb3eae,OLD_RESULTS
8d8886b755,1984_worlds,Women's Freestyle,1,Jodi Chandler/Tricia George,,2c9dcb3eae,OLD_RESULTS
17f1d4693c,1984_worlds,Women's Freestyle,2,Constance Constable/Suzanne Beauchemin,,2c9dcb3eae,OLD_RESULTS
4127bdb748,1984_worlds,Women's Freestyle,3,Ruth Osterman/Vanessa Sabala/Jenny Davison,,2c9dcb3eae,OLD_RESULTS
07982b7977,1984_worlds,Women's Golf,1,Tricia George,,2c9dcb3eae,OLD_RESULTS
ce406c15b7,1984_worlds,Women's Golf,2,Constance Constable,,2c9dcb3eae,OLD_RESULTS
2eb98450db,1984_worlds,Women's Golf,3,Vanessa Sabala,,2c9dcb3eae,OLD_RESULTS
0d17b21e93,1984_worlds,Women's Overall,1,Tricia George,,2c9dcb3eae,OLD_RESULTS
520f1d5a00,1984_worlds,Men's Overall,1,Mag Hughes,,2c9dcb3eae,OLD_RESULTS
c3eb7e2b92,1984_worlds,Mixed Doubles Net,1,Tricia George/David Robinson,,2c9dcb3eae,OLD_RESULTS
5586440107,1984_worlds,Mixed Doubles Net,2,Nancy Reynolds/Greg Cortopassi,,2c9dcb3eae,OLD_RESULTS
151cd3f5d2,1984_worlds,Mixed Doubles Net,3,Cheryl Hughes/Mag Hughes,,2c9dcb3eae,OLD_RESULTS
4b807657bc,1984_worlds,Golf,1,Ken Shults,,2c9dcb3eae,OLD_RESULTS
dc32adbd09,1984_worlds,Golf,2,Tim Mackey,,2c9dcb3eae,OLD_RESULTS
9de66b62b3,1984_worlds,Golf,3,Torben Wigger,,2c9dcb3eae,OLD_RESULTS
9477e27499,1984_worlds,Advanced Singles Net,1,Mag Hughes,,2c9dcb3eae,OLD_RESULTS
1d87f3cdff,1984_worlds,Advanced Singles Net,2,David Robinson,,2c9dcb3eae,OLD_RESULTS
9a727de79a,1984_worlds,Advanced Singles Net,3,Ken Shults,,2c9dcb3eae,OLD_RESULTS
f64f8f26d7,1984_worlds,Advanced Doubles Net,1,Mag Hughes/Bill Hayne,,2c9dcb3eae,OLD_RESULTS
2c9b041db1,1984_worlds,Advanced Doubles Net,2,Ken Shults/Mike Harding,,2c9dcb3eae,OLD_RESULTS
a6ea7eeb08,1984_worlds,Advanced Doubles Net,3,David Robinson/Jim Caveney,,2c9dcb3eae,OLD_RESULTS
88de1ef76b,1984_worlds,Ultra Singles Net,1,Ken Shults,,2c9dcb3eae,OLD_RESULTS
d19e7165bb,1984_worlds,Ultra Singles Net,2,Mag Hughes,,2c9dcb3eae,OLD_RESULTS
2fe24b13bf,1984_worlds,Ultra Singles Net,3,David Robinson,,2c9dcb3eae,OLD_RESULTS
61c2854f74,1984_worlds,Ultra Doubles Net,1,Mag Hughes/Bill Hayne,,2c9dcb3eae,OLD_RESULTS
ce16e2d840,1984_worlds,Ultra Doubles Net,2,Kevin Coker/Steve Granzberg,,2c9dcb3eae,OLD_RESULTS
7d21ea2459,1984_worlds,Ultra Doubles Net,3,Scott Cleere/Bill Bethurum,,2c9dcb3eae,OLD_RESULTS
22b44b4843,1984_worlds,Singles Freestyle,1,Andy Linder,,2c9dcb3eae,OLD_RESULTS
535accfaa8,1984_worlds,Singles Freestyle,2,Ken Shults,,2c9dcb3eae,OLD_RESULTS
411adebabc,1984_worlds,Singles Freestyle,3,Jack Schoolcraft,,2c9dcb3eae,OLD_RESULTS
6da9f0ff8f,1984_worlds,Team Freestyle,1,Jack Schoolcraft/Jim Fitzgerald,,2c9dcb3eae,OLD_RESULTS
31af1fd726,1984_worlds,Team Freestyle,2,Mag Hughes/Gary Lautt/Jim Caveney,,2c9dcb3eae,OLD_RESULTS
9695c049c0,1984_worlds,Team Freestyle,3,Scott Cleere/Bill Bethurum,,2c9dcb3eae,OLD_RESULTS
bb9581957d,1984_worlds,Singles Consecutive Kicks,1,Pat Castle,,2c9dcb3eae,OLD_RESULTS
f8340b81e3,1984_worlds,Singles Consecutive Kicks,2,Gary Lautt,,2c9dcb3eae,OLD_RESULTS
982df6490d,1984_worlds,Singles Consecutive Kicks,3,Andy Linder,,2c9dcb3eae,OLD_RESULTS
8564b7e840,1984_worlds,Doubles Consecutive Kicks,1,Gary Lautt/Jim Caveney,,2c9dcb3eae,OLD_RESULTS
989b60c08f,1984_worlds,Doubles Consecutive Kicks,2,Andy Linder/Jimmy Evans,,2c9dcb3eae,OLD_RESULTS
2592ac93cf,1984_worlds,Doubles Consecutive Kicks,3,Lee Guenther/Mike Mueller,,2c9dcb3eae,OLD_RESULTS
b216cc5c47,1984_worlds,Doubles One-Pass Consecutive Kicks,1,Gary Lautt/Jim Caveney,,2c9dcb3eae,OLD_RESULTS
42930bdb9c,1984_worlds,Doubles One-Pass Consecutive Kicks,2,Jodi Chandler/Jon Lind,,2c9dcb3eae,OLD_RESULTS
af1fec1829,1984_worlds,Doubles One-Pass Consecutive Kicks,3,Mag Hughes/Greg Cortopassi,,2c9dcb3eae,OLD_RESULTS
0e72fa2dfd,1985_worlds,Women's Singles Consecutive Kicks,1,Tricia George,,1295f2ff68,OLD_RESULTS
b4903287b1,1985_worlds,Women's Singles Consecutive Kicks,2,Constance Constable,,1295f2ff68,OLD_RESULTS
95ac4daf27,1985_worlds,Women's Singles Consecutive Kicks,3,Marie Elsner,,1295f2ff68,OLD_RESULTS
a49cf9cd87,1985_worlds,Singles Consecutive Kicks,1,Andy Linder,,1295f2ff68,OLD_RESULTS
08c6a02039,1985_worlds,Singles Consecutive Kicks,2,Pat Castle,,1295f2ff68,OLD_RESULTS
c244098c43,1985_worlds,Singles Consecutive Kicks,3,Fred Barnum,,1295f2ff68,OLD_RESULTS
cc7d00ce22,1985_worlds,Women's Doubles Consecutive Kicks,1,Jodi Chandler/Marie Elsner,,1295f2ff68,OLD_RESULTS
26b090d966,1985_worlds,Women's Doubles Consecutive Kicks,2,Tricia George/Constance Constable,,1295f2ff68,OLD_RESULTS
beb5159f98,1985_worlds,Women's Doubles Consecutive Kicks,3,Nancy Reynolds/Kendall KIC,,1295f2ff68,OLD_RESULTS
5d9545e553,1985_worlds,Doubles Consecutive Kicks,1,Pat Castle/Jack Schoolcraft,,1295f2ff68,OLD_RESULTS
077dfee3df,1985_worlds,Doubles Consecutive Kicks,2,Chris Ott/Jeff Johnson,,1295f2ff68,OLD_RESULTS
e5b027adf3,1985_worlds,Doubles Consecutive Kicks,3,Jon Lind/Dennis Ross,,1295f2ff68,OLD_RESULTS
97dbc62965,1985_worlds,Women's Doubles One-Pass Consecutive Kicks,1,Tricia George/Constance Constable,,1295f2ff68,OLD_RESULTS
d8487e0e02,1985_worlds,Women's Doubles One-Pass Consecutive Kicks,2,Jodi Chandler/Nancy Reynolds,,1295f2ff68,OLD_RESULTS
7a3217d13d,1985_worlds,Women's Doubles One-Pass Consecutive Kicks,3,Suzanne Beauchemin/Linda Burt,,1295f2ff68,OLD_RESULTS
dac1186ea1,1985_worlds,Doubles One-Pass Consecutive Kicks,1,Jim Caveney/Bruce Guettich,,1295f2ff68,OLD_RESULTS
c4ae1f0a26,1985_worlds,Doubles One-Pass Consecutive Kicks,2,Mag Hughes/David Robinson,,1295f2ff68,OLD_RESULTS
06d169349c,1985_worlds,Doubles One-Pass Consecutive Kicks,3,Brent Welch/Bill Langbehn,,1295f2ff68,OLD_RESULTS
73ce2fd5b3,1985_worlds,Women's Golf,1,Tricia George,,1295f2ff68,OLD_RESULTS
c2a7d6e50b,1985_worlds,Women's Golf,2,Linda Burt,,1295f2ff68,OLD_RESULTS
33eecb36a6,1985_worlds,Women's Golf,3,Trudy Archdale,,1295f2ff68,OLD_RESULTS
f406c7e52c,1985_worlds,Golf,1,Ken Shults,,1295f2ff68,OLD_RESULTS
1696502c0f,1985_worlds,Golf,2,Chris Ott,,1295f2ff68,OLD_RESULTS
1a904d8331,1985_worlds,Golf,3,Evan Bozett,,1295f2ff68,OLD_RESULTS
20d4a13237,1985_worlds,Women's Freestyle,1,Jodi Chandler/Tricia George,,1295f2ff68,OLD_RESULTS
c7dd0df633,1985_worlds,Women's Freestyle,2,Constance Constable/Kim Era,,1295f2ff68,OLD_RESULTS
0191ea700a,1985_worlds,Women's Freestyle,3,Nancy Reynolds,,1295f2ff68,OLD_RESULTS
f2aeb3343a,1985_worlds,Singles Freestyle,1,Ken Shults,,1295f2ff68,OLD_RESULTS
5f86fa10da,1985_worlds,Singles Freestyle,2,Dennis Ross,,1295f2ff68,OLD_RESULTS
36b24df06b,1985_worlds,Singles Freestyle,3,Jack Schoolcraft,,1295f2ff68,OLD_RESULTS
83032b2950,1985_worlds,Team Freestyle,1,Jim Caveney/Bruce Guettich,,1295f2ff68,OLD_RESULTS
54a5bc05bf,1985_worlds,Team Freestyle,2,Scott Cleere/Bill Bethurum,,1295f2ff68,OLD_RESULTS
ad9b7d95a5,1985_worlds,Team Freestyle,3,Brent Welch/Bill Langbehn,,1295f2ff68,OLD_RESULTS
d633b5c419,1985_worlds,Intermediate Singles Net,1,Mark Pistorio,,1295f2ff68,OLD_RESULTS
35e85efab7,1985_worlds,Intermediate Doubles Net,1,Randy Ross/James Stallcup,,1295f2ff68,OLD_RESULTS
60a774189a,1985_worlds,Mixed Doubles Net,1,Tricia George/David Robinson,,1295f2ff68,OLD_RESULTS
e648f586df,1985_worlds,Mixed Doubles Net,2,Trudy Archdale/Bruce Guettich,,1295f2ff68,OLD_RESULTS
109870f168,1985_worlds,Mixed Doubles Net,3,Constance Constable/Jim Caveney,,1295f2ff68,OLD_RESULTS
771684a381,1985_worlds,Women's Singles Net,1,Tricia George,,1295f2ff68,OLD_RESULTS
5a138c66c6,1985_worlds,Women's Singles Net,2,Nancy Reynolds,,1295f2ff68,OLD_RESULTS
52f3ce4ec8,1985_worlds,Women's Singles Net,3,Trudy Archdale,,1295f2ff68,OLD_RESULTS
af1fc572a9,1985_worlds,Women's Doubles Net,1,Nancy Reynolds/Tricia George,,1295f2ff68,OLD_RESULTS
e3936aa589,1985_worlds,Women's Doubles Net,2,Trudy Archdale/Constance Constable,,1295f2ff68,OLD_RESULTS
6b47ed25a1,1985_worlds,Women's Doubles Net,3,Suzanne Beauchemin/Linda Burt,,1295f2ff68,OLD_RESULTS
955478356c,1985_worlds,Advanced Singles Net,1,Gary Griggs,,1295f2ff68,OLD_RESULTS
13d917bff7,1985_worlds,Advanced Singles Net,2,Jimmy Evans,,1295f2ff68,OLD_RESULTS
af643becfe,1985_worlds,Advanced Singles Net,3,Allan Petersen,,1295f2ff68,OLD_RESULTS
121ff8183e,1985_worlds,Advanced Doubles Net,1,Jimmy Evans/Chris Ott,,1295f2ff68,OLD_RESULTS
14aabc6cad,1985_worlds,Advanced Doubles Net,2,Bruce Guettich/Andy Linder,,1295f2ff68,OLD_RESULTS
c25cc4a55e,1985_worlds,Advanced Doubles Net,3,Peter Shunny/John East,,1295f2ff68,OLD_RESULTS
cce585fb91,1985_worlds,Ultra Singles Net,1,Mag Hughes,,1295f2ff68,OLD_RESULTS
3a891ff67d,1985_worlds,Ultra Singles Net,2,David Robinson,,1295f2ff68,OLD_RESULTS
a18d688358,1985_worlds,Ultra Singles Net,3,Ken Shults,,1295f2ff68,OLD_RESULTS
dc302b803b,1985_worlds,Ultra Doubles Net,1,Ken Shults/Mike Harding,,1295f2ff68,OLD_RESULTS
1ab686dad3,1985_worlds,Ultra Doubles Net,2,Mag Hughes/Bill Hayne,,1295f2ff68,OLD_RESULTS
4443bf3351,1985_worlds,Ultra Doubles Net,3,David Robinson/Jim Caveney,,1295f2ff68,OLD_RESULTS
7ff6615ab8,1985_worlds,Men's Overall,1,Ken Shults,,1295f2ff68,OLD_RESULTS
23f17d2bf0,1985_worlds,Men's Overall,2,Jim Caveney,,1295f2ff68,OLD_RESULTS
0e389bd1ef,1985_worlds,Men's Overall,3,Bruce Guettich,,1295f2ff68,OLD_RESULTS
57778cd4a9,1985_worlds,Women's Overall,1,Tricia George,,1295f2ff68,OLD_RESULTS
a0f9f44624,1985_worlds,Women's Overall,2,Constance Constable,,1295f2ff68,OLD_RESULTS
d1bfc8d9dc,1985_worlds,Women's Overall,3,Nancy Reynolds,,1295f2ff68,OLD_RESULTS
ff30897ff2,1985_worlds,Doubles One-Pass Consecutive Kicks,4,,Eric M. Wulff & Scott Cleere,,FBW_V2
1c4842c4fa,1985_worlds,Golf,4,Alf Marcussen,,,FBW_V2
abdcd7fee3,1985_worlds,Intermediate Doubles Net,2,,Doug Gannon & David Butcher,,FBW_V2
6cb0ad38d4,1985_worlds,Intermediate Doubles Net,3,,Michael McCarthy & Randy Dix,,FBW_V2
91f78afa96,1985_worlds,Intermediate Doubles Net,4,,Dylan Cole & Eric Cole,,FBW_V2
59e805ac84,1985_worlds,Intermediate Golf,1,Radhy Esposito,,,FBW_V2
3fdb207dcb,1985_worlds,Intermediate Golf,2,Greg Potts,,,FBW_V2
8f9319f01d,1985_worlds,Intermediate Golf,3,Simon Hearsey,,,FBW_V2
ac6015a158,1985_worlds,Intermediate Golf,4,Wally Victory,,,FBW_V2
f1f650c975,1985_worlds,Intermediate Singles Freestyle,1,Dave Wedertz,,,FBW_V2
c913373e4f,1985_worlds,Intermediate Singles Freestyle,2,Tu Vu,,,FBW_V2
f84ca9cc91,1985_worlds,Intermediate Singles Freestyle,3,Chris Bond,,,FBW_V2
cef2cc0750,1985_worlds,Intermediate Singles Freestyle,4,Rex Stoler,,,FBW_V2
66f15cbe02,1985_worlds,Intermediate Singles Net,2,Dan Botkin,,,FBW_V2
f76a543055,1985_worlds,Intermediate Singles Net,3,Kerry Chun,,,FBW_V2
54957d0769,1985_worlds,Intermediate Singles Net,4,Dylan Cole,,,FBW_V2
7fd1e6accf,1985_worlds,Intermediate Women's Singles Net,1,Ann Lasken,,,FBW_V2
30f95b30c7,1985_worlds,Intermediate Women's Singles Net,2,Jane Jones,,,FBW_V2
5c6c1b30f7,1985_worlds,Intermediate Women's Singles Net,3,Dea Evans,,,FBW_V2
40d4c18bb5,1985_worlds,Intermediate Women's Singles Net,4,Darlene House,,,FBW_V2
0d64843ee4,1985_worlds,Mixed Doubles Net,4,,Chris Routh & Tricia George,,FBW_V2
3b99e4a861,1985_worlds,Mixed Team Freestyle Demo,1,,Greg Nelson & Lisa McDaniel,,FBW_V2
5f467bacbb,1985_worlds,Mixed Team Freestyle Demo,2,,Etienne Constable & Constance Reed,,FBW_V2
9571899eb7,1985_worlds,Mixed Team Freestyle Demo,3,,Jeffrey Johnson & Tricia George,,FBW_V2
20e629049d,1985_worlds,Mixed Team Freestyle Demo,4,,Scott Davidson & Valeria Davidson,,FBW_V2
0844fcc778,1985_worlds,Open Doubles Net,1,,Randy Mulder & Kenny Shults,,FBW_V2
c2fb217be7,1985_worlds,Open Doubles Net,2,,Alf Marcussen & Brent Welch,,FBW_V2
e34baee188,1985_worlds,Open Doubles Net,3,,Remi Kristensen & Allan Petersen,,FBW_V2
2470111046,1985_worlds,Open Doubles Net,4,,Sebastian Verdy & Danny Borsky,,FBW_V2
ad89fbeb92,1985_worlds,Open Overall,1,Allan Petersen,,,FBW_V2
341e21d402,1985_worlds,Open Overall,2,Eric M. Wulff,,,FBW_V2
857b715c58,1985_worlds,Open Overall,3,Remi Kristensen,,,FBW_V2
1c7e386163,1985_worlds,Open Overall,4,Scott Milne,,,FBW_V2
cca832315d,1985_worlds,Open Overall,5,Peter Shunny,,,FBW_V2
2d0d3e3215,1985_worlds,Open Overall,6,Bruce Guettich,,,FBW_V2
dab0ea6e09,1985_worlds,Open Overall,7,Scott Cleere,,,FBW_V2
a1295c970f,1985_worlds,Open Overall,8,Rich Cook,,,FBW_V2
1f5fb67e54,1985_worlds,Open Overall,9,Tuan Vu,,,FBW_V2
4498d7731d,1985_worlds,Open Overall,10,R. Vincent Bradley,,,FBW_V2
632090f2d8,1985_worlds,Open Overall,11,Jay Wininger,,,FBW_V2
1afd959a14,1985_worlds,Open Overall,12,Steve Baker,,,FBW_V2
86318783bf,1985_worlds,Open Overall,13,Jeffrey Johnson,,,FBW_V2
4e3036282e,1985_worlds,Open Overall,14,Brent Welch,,,FBW_V2
a2291c7209,1985_worlds,Open Overall,15,Derrick Fogle,,,FBW_V2
946d49941b,1985_worlds,Open Overall,16,Jimmy Evans,,,FBW_V2
531baceee9,1985_worlds,Open Overall,17,Rippin' Rick Reese,,,FBW_V2
ac2c1ef569,1985_worlds,Open Overall,18,Davie Piper,,,FBW_V2
fef6adbda9,1985_worlds,Open Overall,19,Roger Stimson,,,FBW_V2
105c9705a1,1985_worlds,Open Overall,20,Sean Flynn,,,FBW_V2
b9fe8bc603,1985_worlds,Open Overall,21,Steve Smith,,,FBW_V2
079b6316e0,1985_worlds,Open Overall,22,J. Patrick Kelly,,,FBW_V2
f2b40d0c1b,1985_worlds,Open Overall,23,Bill Langbehn,,,FBW_V2
a3b2c95a16,1985_worlds,Open Overall,24,Kenny Shults,,,FBW_V2
040aac8a15,1985_worlds,Open Overall,25,Alf Marcussen,,,FBW_V2
b8c37c1252,1985_worlds,Open Overall,26,Yossarian Kelley,,,FBW_V2
0a6649db70,1985_worlds,Open Overall,27,David Bernard,,,FBW_V2
b0ed5a26b6,1985_worlds,Open Overall,28,Chris Ott,,,FBW_V2
eb29418484,1985_worlds,Open Overall,29,Rob Adams,,,FBW_V2
9ce55ae1fa,1985_worlds,Open Overall,30,Yves Archambault,,,FBW_V2
eadc25eade,1985_worlds,Open Overall,31,Steve Dusablon,,,FBW_V2
4819526f35,1985_worlds,Open Overall,32,Greg Nelson,,,FBW_V2
