chain_id,event_id,year,person_id,person_canon,match_type,attribution_confidence,sequence_index,normalized_trick,original_tokens,merge_window,was_merged,adds,merge_method
1079024287_11,1079024287,2004,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,context_window,0,whirl,whirl,1,False,3.0,direct
1079024287_11,1079024287,2004,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,context_window,1,spinning,spinning,1,False,,unresolved_modifier
1079024287_13,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1079024287_13,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,1,whirl,whirl,1,False,3.0,direct
1079024287_13,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,2,spinning whirl,spinning whirl,1,False,5.0,direct
1079024287_14,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1079024287_14,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,1,whirl,whirl,1,False,3.0,direct
1079024287_14,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,2,spinning whirl,spinning whirl,1,False,5.0,direct
1079024287_19,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1079024287_19,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,1,paradox torque,paradox torque,1,False,5.0,direct
1079024287_19,1079024287,2004,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,,context_window,2,whirl,whirl,1,False,3.0,direct
1090437706_68,1090437706,2004,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,,context_window,0,symposium,symposium,1,False,,unresolved_modifier
1090437706_68,1090437706,2004,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,,context_window,1,flurry,flurry,1,False,3.0,direct
1090437706_70,1090437706,2004,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,,context_window,0,paradox mirage,paradox mirage,1,False,3.0,direct
1090437706_70,1090437706,2004,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,,context_window,1,blur,blur,1,False,4.0,direct
1090437706_75,1090437706,2004,73f415ee-765e-55ec-bde1-247d6b97eba6,Ellis Piltz,,context_window,0,whirl,whirl,1,False,3.0,direct
1090437706_75,1090437706,2004,73f415ee-765e-55ec-bde1-247d6b97eba6,Ellis Piltz,,context_window,1,whirl,whirl,1,False,3.0,direct
1090437706_77,1090437706,2004,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,,context_window,0,blurriest,blurriest,1,False,5.0,direct
1090437706_77,1090437706,2004,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,,context_window,1,blur,blur,1,False,4.0,direct
1090437706_79,1090437706,2004,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,,context_window,0,ripwalk,ripwalk,1,False,4.0,direct
1090437706_79,1090437706,2004,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,,context_window,1,whirl,whirl,1,False,3.0,direct
1090437706_81,1090437706,2004,fc0e50ee-c392-5d00-a7f1-be70b324c749,Adam Cieszkiel,,context_window,0,whirl,whirl,1,False,3.0,direct
1090437706_81,1090437706,2004,fc0e50ee-c392-5d00-a7f1-be70b324c749,Adam Cieszkiel,,context_window,1,blurriest,blurriest,1,False,5.0,direct
1090437706_81,1090437706,2004,fc0e50ee-c392-5d00-a7f1-be70b324c749,Adam Cieszkiel,,context_window,2,whirl,whirl,1,False,3.0,direct
1090437706_83,1090437706,2004,56ecef47-5ea7-5d81-8de8-3efb1e66c81b,Wojciech Ignaczak,,context_window,0,ripwalk,ripwalk,1,False,4.0,direct
1090437706_83,1090437706,2004,56ecef47-5ea7-5d81-8de8-3efb1e66c81b,Wojciech Ignaczak,,context_window,1,butterfly,butterfly,1,False,3.0,direct
1090437706_85,1090437706,2004,a3781ac2-c529-5316-b22b-2bdcfa67bb67,Damian Budzik,,context_window,0,ripwalk,ripwalk,1,False,4.0,direct
1090437706_85,1090437706,2004,a3781ac2-c529-5316-b22b-2bdcfa67bb67,Damian Budzik,,context_window,1,mirage,mirage,1,False,2.0,direct
1095965765_11,1095965765,2004,62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,context_window,0,ripwalk,ripwalk,1,False,4.0,direct
1095965765_11,1095965765,2004,62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,context_window,1,blur,blur,1,False,4.0,direct
1095965765_7,1095965765,2004,62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1095965765_7,1095965765,2004,62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,context_window,1,paradox whirl,paradox whirl,1,False,4.0,direct
1095965765_9,1095965765,2004,62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,context_window,0,dimwalk,dimwalk,1,False,4.0,direct
1095965765_9,1095965765,2004,62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,context_window,1,whirl,whirl,1,False,3.0,direct
1096318324_18,1096318324,2004,ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,,direct,0,blur,blur,1,False,4.0,direct
1096318324_18,1096318324,2004,ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,,direct,1,smear,smear,1,False,3.0,direct
1096318324_18,1096318324,2004,ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,,direct,2,butterfly,butterfly,1,False,3.0,direct
1096318324_19,1096318324,2004,ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,,context_window,0,blur,blur,1,False,4.0,direct
1096318324_19,1096318324,2004,ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,,context_window,1,smear,smear,1,False,3.0,direct
1096318324_20,1096318324,2004,48268322-19d9-5180-aac2-241293167d21,Nick Landes,,direct,0,blur,blur,1,False,4.0,direct
1096318324_20,1096318324,2004,48268322-19d9-5180-aac2-241293167d21,Nick Landes,,direct,1,whirl,whirl,1,False,3.0,direct
1096318324_20,1096318324,2004,48268322-19d9-5180-aac2-241293167d21,Nick Landes,,direct,2,drifter,drifter,1,False,3.0,direct
1096318324_28,1096318324,2004,bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,,context_window,0,mirage,mirage,1,False,2.0,direct
1096318324_28,1096318324,2004,bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,,context_window,1,atom smasher,atom smasher,1,False,4.0,direct
1096318324_31,1096318324,2004,ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,,context_window,0,whirl,whirl,1,False,3.0,direct
1096318324_31,1096318324,2004,ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,,context_window,1,whirl,whirl,1,False,3.0,direct
1102576153_68,1102576153,2005,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,direct,0,blender,blender,1,False,4.0,direct
1102576153_68,1102576153,2005,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,direct,1,superfly,superfly,1,False,5.0,direct
1102576153_68,1102576153,2005,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,direct,2,spinning,spinning,1,False,,unresolved_modifier
1102576153_69,1102576153,2005,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,,direct,0,torque,torque,1,False,4.0,direct
1102576153_69,1102576153,2005,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,,direct,1,paradox blender,paradox blender,1,False,5.0,direct
1109682847_10,1109682847,2005,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,,direct,0,fog,fog,1,False,5.0,direct
1109682847_10,1109682847,2005,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,,direct,1,spinning osis,spinning osis,1,False,4.0,direct
1109682847_11,1109682847,2005,5c134542-d0b3-55f2-8c4c-413ccb2e9d15,Ilja Mitrofanov,,direct,0,blurry whirl,blurry whirl,1,False,5.0,direct
1109682847_11,1109682847,2005,5c134542-d0b3-55f2-8c4c-413ccb2e9d15,Ilja Mitrofanov,,direct,1,paradox whirl,paradox whirl,1,False,4.0,direct
1109682847_9,1109682847,2005,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,direct,0,whirl,whirl,1,False,3.0,direct
1109682847_9,1109682847,2005,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,,direct,1,spinning,spinning,1,False,,unresolved_modifier
1114277529_16,1114277529,2005,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,,direct,0,ducking,ducking,1,False,,unresolved_modifier
1114277529_16,1114277529,2005,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,,direct,1,torque,torque,1,False,4.0,direct
1114277529_17,1114277529,2005,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,,context_window,0,fusion,fusion,1,False,5.0,direct
1114277529_17,1114277529,2005,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,,context_window,1,eggbeater,eggbeater,1,False,3.0,direct
1124840254_13,1124840254,2005,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,0,torque,torque,1,False,4.0,direct
1124840254_13,1124840254,2005,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,1,torque,torque,1,False,4.0,direct
1124840254_14,1124840254,2005,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1124840254_14,1124840254,2005,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,1,blurriest,blurriest,1,False,5.0,direct
1124840254_16,1124840254,2005,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1124840254_16,1124840254,2005,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,context_window,1,ripwalk,ripwalk,1,False,4.0,direct
1124840254_16,1124840254,2005,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,context_window,2,whirl,whirl,1,False,3.0,direct
1124840254_19,1124840254,2005,ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,,context_window,0,pixie,pixie,1,False,2.0,unresolved_modifier
1124840254_19,1124840254,2005,ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,,context_window,1,legover,legover,1,False,2.0,direct
1124840254_19,1124840254,2005,ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,,context_window,2,mirage,mirage,1,False,2.0,direct
1124840254_20,1124840254,2005,ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,,context_window,0,mirage,mirage,1,False,2.0,direct
1124840254_20,1124840254,2005,ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,,context_window,1,butterfly,butterfly,1,False,3.0,direct
1124840254_20,1124840254,2005,ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,,context_window,2,osis,osis,1,False,3.0,direct
1125936037_117,1125936037,2005,b274fbcc-9283-5e2e-9c68-704f3212796e,Yves Kreil,,direct,0,torque,torque,1,False,4.0,direct
1125936037_117,1125936037,2005,b274fbcc-9283-5e2e-9c68-704f3212796e,Yves Kreil,,direct,1,stepping,stepping,1,False,,unresolved_modifier
1125936037_124,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,fog,fog,1,False,5.0,direct
1125936037_124,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,drifter,drifter,1,False,3.0,direct
1125936037_124,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,2,blurry whirl,blurry whirl,1,False,5.0,direct
1125936037_126,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,atom smasher,atom smasher,1,False,4.0,direct
1125936037_126,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,atomic torque,atomic torque,1,False,6.0,direct
1125936037_127,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,atomic,atomic,1,False,,unresolved_modifier
1125936037_127,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,fog,fog,1,False,5.0,direct
1125936037_127,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,2,torque,torque,1,False,4.0,direct
1125936037_130,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1125936037_130,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,whirl,whirl,1,False,3.0,direct
1125936037_130,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,2,superfly,superfly,1,False,5.0,direct
1125936037_132,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1125936037_132,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,ripwalk,ripwalk,1,False,4.0,direct
1125936037_132,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,2,whirl,whirl,1,False,3.0,direct
1125936037_132,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,3,pixie,pixie,1,False,2.0,unresolved_modifier
1125936037_132,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,4,paradox whirl,paradox whirl,1,False,4.0,direct
1125936037_134,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,smear,smear,1,False,3.0,direct
1125936037_134,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,atomic,atomic,1,False,,unresolved_modifier
1125936037_134,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,2,pixie,pixie,1,False,2.0,unresolved_modifier
1125936037_135,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,0,ripwalk,ripwalk,1,False,4.0,direct
1125936037_135,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,1,ripwalk,ripwalk,1,False,4.0,direct
1125936037_135,1125936037,2005,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,,context_window,2,blurry whirl,blurry whirl,1,False,5.0,direct
1126086921_37,1126086921,2005,4d352728-74b6-51db-aa04-1cf6d24b7cc7,Damian Piechocki,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1126086921_37,1126086921,2005,4d352728-74b6-51db-aa04-1cf6d24b7cc7,Damian Piechocki,,context_window,1,paradox blender,paradox blender,1,False,5.0,direct
1126086921_41,1126086921,2005,2863264e-bf65-5f88-aef4-0b89332b7a29,Hubert Godlewski,,context_window,0,paradox blender,paradox blender,1,False,5.0,direct
1126086921_41,1126086921,2005,2863264e-bf65-5f88-aef4-0b89332b7a29,Hubert Godlewski,,context_window,1,whirl,whirl,1,False,3.0,direct
