player_id,name_raw,name_clean,person_id,person_canon,issue_type,appearances,evidence,suggested_action
,Brendan Erskine,Brendan Erskine,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Brett Bennett,Brett Bennett,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Brian McKenzie,Brian McKenzie,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Brian Pihl 3.30 5.53 11 92 62 1.48,Brian Pihl 3.30 5.53 11 92 62 1.48,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Brian Sher�ill,Brian Sher�ill,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Brunet,Brunet,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Busch Anne,Busch Anne,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Byrin Wylie,Byrin Wylie,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Cantillo, Eduardo","Cantillo, Eduardo",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Carlos,Carlos,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Carlos Marquez,Carlos Marquez,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Carlos M�rquez,Carlos M�rquez,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Carlos M�rquez VEN,Carlos M�rquez VEN,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Carol Wedemeyer 6.90 8.53 5 153 74 2.07,Carol Wedemeyer 6.90 8.53 5 153 74 2.07,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Caroline Birch,Caroline Birch,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Caroline Bourgoin, Montréal","Caroline Bourgoin, Montréal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Carolyn Cruz,Carolyn Cruz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Cassandra Taylor,Cassandra Taylor,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Cernak,Cernak,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chard Cook,Chard Cook,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chard Cook (Vancouver,Chard Cook (Vancouver,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Charles,Charles,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Charles Dupuy Aka Carlito (RNH Footbag),Charles Dupuy Aka Carlito (RNH Footbag),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chris (Mike) Ingle,Chris (Mike) Ingle,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chris Dean,Chris Dean,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chris L�w GER,Chris L�w GER,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chris Seibert,Chris Seibert,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Chris Zagars,Chris Zagars,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Christian Bock,Christian Bock,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Christoph Alexander,Christoph Alexander,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Christoph Larndorfer (Austria),Christoph Larndorfer (Austria),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Christopher Young,Christopher Young,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Cisek Paweł,Cisek Paweł,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Clemens Girl Friend,Clemens Girl Friend,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Clément,Clément,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Colton,Colton,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Copi,Copi,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Crain,Crain,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Curtis Taylor,Curtis Taylor,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Cyril,Cyril,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Cédric,Cédric,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,DJ Fuji,DJ Fuji,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Damian Gielnicki,Damian Gielnicki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Daniel Carey,Daniel Carey,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Danny Kristek,Danny Kristek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Darryl Kasper,Darryl Kasper,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Darwins Mora,Darwins Mora,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Daryl Genz,Daryl Genz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Daryl Genz 7.50 7.67 6 237 92 2.58,Daryl Genz 7.50 7.67 6 237 92 2.58,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,David Edgmon,David Edgmon,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,David Kaufmann,David Kaufmann,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,De Zeeuw,De Zeeuw,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Denton Louis : Butterfly,Denton Louis : Butterfly,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Depoilly, Sven","Depoilly, Sven",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dexter Struz,Dexter Struz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Diego,Diego,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Diego Diaz,Diego Diaz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dietl,Dietl,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dinko Dimitrov,Dinko Dimitrov,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dirk Janssens,Dirk Janssens,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dom,Dom,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dominik Simku,Dominik Simku,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Donnat,Donnat,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dorner,Dorner,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Doro,Doro,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Drake Shults,Drake Shults,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Drew,Drew,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dubuis,Dubuis,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dustin Rhodes,Dustin Rhodes,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Dyalan Govender,Dyalan Govender,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Eduardo Martinez,Eduardo Martinez,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Edwin,Edwin,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Edwin Veltman,Edwin Veltman,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Elliot,Elliot,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Elliott J,Elliott J,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Ellis Piltz, Montreal","Ellis Piltz, Montreal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Eric Fonteneau,Eric Fonteneau,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Erik ???,Erik ???,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Erik ?????,Erik ?????,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Erik Chan,Erik Chan,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Erik Chan : Reverse Mailstrom,Erik Chan : Reverse Mailstrom,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Ethan Husted (OR, USA) (Shooting Eggbeater)","Ethan Husted (OR, USA) (Shooting Eggbeater)",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Etienne Ruggeri,Etienne Ruggeri,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Eurik Lindner,Eurik Lindner,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fabien Riffau,Fabien Riffau,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fabien Riffaud,Fabien Riffaud,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fanda Hajek,Fanda Hajek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Faris Barakat,Faris Barakat,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fcky,Fcky,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Felix Graf,Felix Graf,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Felix Ostwaldt,Felix Ostwaldt,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fetty,Fetty,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fil Klindblad,Fil Klindblad,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Filip Wójcik (Poland),Filip Wójcik (Poland),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Finjas,Finjas,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Flavio Lötscher (Switzerland),Flavio Lötscher (Switzerland),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fletch,Fletch,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Florian Götze (Frankfurt),Florian Götze (Frankfurt),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Florian Götze (Frankfurt, D)","Florian Götze (Frankfurt, D)",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Florian G�tze GER,Florian G�tze GER,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Flurin Bischoff,Flurin Bischoff,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Franck,Franck,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Franck Remy,Franck Remy,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Francois Depatie-Pelletier,Francois Depatie-Pelletier,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Francois Leh,Francois Leh,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Frank,Frank,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Frank Haase,Frank Haase,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Frank Mingst,Frank Mingst,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Frank Sellers,Frank Sellers,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Franki Pelletier,Franki Pelletier,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Frankie ""the Kind"" Gutowski","Frankie ""the Kind"" Gutowski",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Frankie Becerril,Frankie Becerril,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fran�ois Leh,Fran�ois Leh,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fran�ois Parayre,Fran�ois Parayre,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fred Touzelet,Fred Touzelet,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Frederick,Frederick,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Freller,Freller,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Fritsch,Fritsch,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Fritsch, Ted (USA)","Fritsch, Ted (USA)",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gadziński Marcin,Gadziński Marcin,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Galabrun, Jean","Galabrun, Jean",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Garry Williams,Garry Williams,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gaylene Grossen,Gaylene Grossen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gen,Gen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Geoff Hand (Denver,Geoff Hand (Denver,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gilles,Gilles,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gordon Gilges,Gordon Gilges,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gosia Nyc,Gosia Nyc,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Greg Lima,Greg Lima,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Greg Nelson,Greg Nelson,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Gregor Sipek,Gregor Sipek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Grischa,Grischa,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Guillaume Degat,Guillaume Degat,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Götzenjoe,Götzenjoe,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Hanak,Hanak,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Hannes Daniel,Hannes Daniel,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Heather Van Hoesen,Heather Van Hoesen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Hector K�hler,Hector K�hler,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Helena Schlichting,Helena Schlichting,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Henning Goetzke,Henning Goetzke,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Heyes,Heyes,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Hofer,Hofer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Homola + Halász,Homola + Halász,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Hugues Veillette, Montréal","Hugues Veillette, Montréal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Héctor,Héctor,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ilkka Malin,Ilkka Malin,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Illka Malin,Illka Malin,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ingo Hartmann,Ingo Hartmann,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Irene Ebermann,Irene Ebermann,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Isackson, Quentin","Isackson, Quentin",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jack,Jack,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jack Harris,Jack Harris,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jack Jer,Jack Jer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jairo Lagos,Jairo Lagos,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jake,Jake,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jake Dodd,Jake Dodd,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jake Wren,Jake Wren,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jakub Worek,Jakub Worek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,James Deans,James Deans,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"James Gilbert, Austin","James Gilbert, Austin",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jamie H. Lepley (Lewisberry,Jamie H. Lepley (Lewisberry,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jan Brekle,Jan Brekle,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jan Dexter Struz,Jan Dexter Struz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jan Weber,Jan Weber,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jan Zimmermann (Germany) GERMAN CHAMPION,Jan Zimmermann (Germany) GERMAN CHAMPION,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jane Jones 4.80 7.03 7 108 62 1.74,Jane Jones 4.80 7.03 7 108 62 1.74,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jani Lirkki,Jani Lirkki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jani Sakari Markkanen,Jani Sakari Markkanen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Janin, Nicolas","Janin, Nicolas",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jason,Jason,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jason Buster,Jason Buster,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jasper Johansen,Jasper Johansen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jasper Shults,Jasper Shults,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jazz + Juz,Jazz + Juz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jean-Francois B�langer,Jean-Francois B�langer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jean-François Veillette,Jean-François Veillette,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jean-Fran�ois B�langer,Jean-Fran�ois B�langer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jeffrey Carpenter (Wellandport,Jeffrey Carpenter (Wellandport,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Jeliazkova, Tania","Jeliazkova, Tania",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Jere ""the Smooth Criminal"" Vainikka(Fin)50","Jere ""the Smooth Criminal"" Vainikka(Fin)50",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jeremy Keller Auburn,Jeremy Keller Auburn,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jeremy Mirken 2.90 5.67 7 92 54 1.70,Jeremy Mirken 2.90 5.67 7 92 54 1.70,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jeremy O'Wheel,Jeremy O'Wheel,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jesse Ruotsolainen,Jesse Ruotsolainen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jhoan,Jhoan,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jim Cobb (Seattle,Jim Cobb (Seattle,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jim Derricott,Jim Derricott,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jim Derricott (Vancouver,Jim Derricott (Vancouver,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jim Fitzgerald (OR) Adam Hutchinson,Jim Fitzgerald (OR) Adam Hutchinson,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Jim McCoppin, VA","Jim McCoppin, VA",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jim Pomey (Cary,Jim Pomey (Cary,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jir,Jir,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jochen Bauer Aka Doctor Jay (All),Jochen Bauer Aka Doctor Jay (All),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jody Welch (Mountain View,Jody Welch (Mountain View,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Johannes Korff,Johannes Korff,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Johnny Sarah,Johnny Sarah,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jon Hayduk (BC) Sean Flynn,Jon Hayduk (BC) Sean Flynn,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jonas Thull,Jonas Thull,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jonathan Schei�der,Jonathan Schei�der,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jonathan Schneider (Boulder,Jonathan Schneider (Boulder,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jonny Buster,Jonny Buster,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jorden Moir,Jorden Moir,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Josh,Josh,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Josh Bast,Josh Bast,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Joshua Penney,Joshua Penney,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Joso Palencár,Joso Palencár,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Joël Murray, Montréal","Joël Murray, Montréal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Juha-Matti Rytilathi,Juha-Matti Rytilathi,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jule B�hm,Jule B�hm,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Julia Tikhomirova,Julia Tikhomirova,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Julien,Julien,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Julien Apollonio (Switzerland),Julien Apollonio (Switzerland),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Julien Appolonio,Julien Appolonio,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Julien Coblence,Julien Coblence,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Junior Barron,Junior Barron,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Justin Dale,Justin Dale,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Jędrzej Jurek,Jędrzej Jurek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,KV,KV,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Kabbal, Mouss","Kabbal, Mouss",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kahn Manahi,Kahn Manahi,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kamil,Kamil,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Karel Hudeček,Karel Hudeček,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Karel Hák (Czech Republic),Karel Hák (Czech Republic),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Karim,Karim,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Karim Daouk,Karim Daouk,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Karl,Karl,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Kavin Thiffault, Shawinigan","Kavin Thiffault, Shawinigan",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kelly Kelley (Addison,Kelly Kelley (Addison,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ken Somolinos,Ken Somolinos,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ken Somolinos 7.90 8.23 4 139 61 2.28,Ken Somolinos 7.90 8.23 4 139 61 2.28,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kerry Chun,Kerry Chun,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
