qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,857875120,1997,Novice Doubles Net,1,__NON_PERSON__,
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Doubles Net (Sunday) 6 Teams,1,__NON_PERSON__,
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Doubles Net (Sunday) 6 Teams,2,__NON_PERSON__,
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Doubles Net (Sunday) 6 Teams,3,__NON_PERSON__,
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,1,Sean Jordan,sean jordan
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,2,John Pimentel,john pimentel
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,3,Tom Helus,tom helus
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,4,Steven Clinton,steven clinton
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,857874500,1997,Novice Doubles-Saturday,1,Judy Prokopiak,judy prokopiak
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,857874500,1997,Novice Doubles-Saturday,1,Lucas,lucas
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,857874500,1997,Novice Doubles-Saturday,3,Eli Laird,eli laird
R01_DAYNAME_ANYWHERE,weekday appears somewhere in row,857874500,1997,Novice Doubles-Saturday,3,Barry Thorsen,barry thorsen
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Doubles Net (Sunday) 6 Teams,1,__NON_PERSON__,
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Doubles Net (Sunday) 6 Teams,2,__NON_PERSON__,
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Doubles Net (Sunday) 6 Teams,3,__NON_PERSON__,
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,1,Sean Jordan,sean jordan
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,2,John Pimentel,john pimentel
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,3,Tom Helus,tom helus
R03_DAYNAME_IN_DIVISION,weekday in division field,877061793,1998,Beginner Singles Net (Saturday) 11 Entrants,4,Steven Clinton,steven clinton
R03_DAYNAME_IN_DIVISION,weekday in division field,857874500,1997,Novice Doubles-Saturday,1,Judy Prokopiak,judy prokopiak
R03_DAYNAME_IN_DIVISION,weekday in division field,857874500,1997,Novice Doubles-Saturday,1,Lucas,lucas
R03_DAYNAME_IN_DIVISION,weekday in division field,857874500,1997,Novice Doubles-Saturday,3,Eli Laird,eli laird
R03_DAYNAME_IN_DIVISION,weekday in division field,857874500,1997,Novice Doubles-Saturday,3,Barry Thorsen,barry thorsen
R04_MONTH_IN_PERSON,month name in player/person field,1004370976,2001,Freestyle 2-Min,1,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1004370976,2001,Sick-3 Contest,1,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1011556608,2002,Open Freestyle,3,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1011556608,2002,Sick 3 Contest,2,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1018812342,2002,Girl's Freestyle,3,Jan Huleja,jan huleja
R04_MONTH_IN_PERSON,month name in player/person field,1042821772,2003,Open Singles Freestyle 38 Player,9,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1042821772,2003,Open Singles Freestyle 38 Player,17,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1069791565,2004,Open Freestyle ? Routines,5,Jan Dexter Struz,jan dexter struz
R04_MONTH_IN_PERSON,month name in player/person field,1069791565,2004,Open Freestyle ? Shred 30 Sec.,4,Jan Dexter Struz,jan dexter struz
R04_MONTH_IN_PERSON,month name in player/person field,1069791565,2004,Open Freestyle ? Shred 30 Sec.,8,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1069929277,2004,Open Shred,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1069929277,2004,Open Singles Freestyle,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1069929277,2004,Open Singles Freestyle,37,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1079444598,2004,Open Men Freestyle,4,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1079605499,2004,Open Singles Freestyle,2,Weber Jan,weber jan
R04_MONTH_IN_PERSON,month name in player/person field,1089373321,2004,Open Singles Freestyle,8,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1090437706,2004,Open Man Freestyle,3,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1090437706,2004,Open Single Net,1,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1092073845,2004,Singles Net,3,Jan Huleja,jan huleja
R04_MONTH_IN_PERSON,month name in player/person field,1097686137,2005,Open 30S Shred,7,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1102576153,2005,Open Shred,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1102576153,2005,Open Singles Freestyle,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1102576153,2005,Open Singles Freestyle,8,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1102576153,2005,Open Singles Freestyle,21,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1102576153,2005,Open Singles Net,47,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1102788509,2005,Open Freestyle,2,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1102788509,2005,Sick 3,3,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1104851808,2005,Open Shred:30,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1104851808,2005,Open Sick 3-Trick,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1104851808,2005,Open Singles Routines,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1104851808,2005,Open Singles Routines,9,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1105087209,2005,Open Singles Routines,5,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1127155729,2005,Open Single Freestyle,5,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1127155729,2005,Open Single Net,1,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1135116604,2006,Intermediate Singles Net,19,Jan Baudoin,jan baudoin
R04_MONTH_IN_PERSON,month name in player/person field,1135116604,2006,Open Singles Freestyle,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1135116604,2006,Open Singles Freestyle,9,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1137937282,2006,Golf,1,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1137937282,2006,Net,3,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1137937282,2006,Rutina Open,4,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1137937282,2006,Sick 3,3,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1137942486,2006,Open Golf,1,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,1137942486,2006,Open Singles Freestyle,5,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1154685554,2007,Open Shred:30,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1154685554,2007,Open Sick 3-Trick,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1154685554,2007,Open Singles Routines,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1158263300,2006,Open Freestyle,15,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1158263300,2006,Open Singles Net,2,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1161167528,2006,Open Freestyle,8,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1168634226,2007,Open Shred:30,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1168634226,2007,Open Singles Routines,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1183729267,2007,Open Singles Freestyle,5,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1183729267,2007,Open Singles Freestyle,9,Jan Vlcek,jan vlcek
R04_MONTH_IN_PERSON,month name in player/person field,1194517448,2008,Open Singles Routines,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1194517448,2008,Open Singles Routines,40,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1195773772,2007,Footbag Golf,1,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1196344513,2008,Open Singles Routines,9,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1196344513,2008,Open Singles Routines,10,Jan Vlcek,jan vlcek
R04_MONTH_IN_PERSON,month name in player/person field,1199106237,2008,Open Circle Freestyle,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1199106237,2008,Open Shred30 Freestyle,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1199106237,2008,Open Singles Freestyle,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1199106237,2008,Open Singles Freestyle,13,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1199106237,2008,Request Contest,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1222687523,2008,Circle Contest,1,Jan Honza Weber,jan honza weber
R04_MONTH_IN_PERSON,month name in player/person field,1222687523,2008,Open Singles Freestyle,1,Jan Honza Weber,jan honza weber
R04_MONTH_IN_PERSON,month name in player/person field,1222687523,2008,Open Singles Freestyle,4,Jan Dexter Struz,jan dexter struz
R04_MONTH_IN_PERSON,month name in player/person field,1222687523,2008,Shred 30,1,Jan Honza Weber,jan honza weber
R04_MONTH_IN_PERSON,month name in player/person field,1222687523,2008,Shred 30,10,Jan Dexter Struz,jan dexter struz
R04_MONTH_IN_PERSON,month name in player/person field,1222687523,2008,Sick 3,1,Jan Honza Weber,jan honza weber
R04_MONTH_IN_PERSON,month name in player/person field,1224962900,2008,Open Freestyle,11,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1224962900,2008,Singles Net,3,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1226679678,2009,Intermediate Singles Freestyle,1,Jan Drugda,jan drugda
R04_MONTH_IN_PERSON,month name in player/person field,1226679678,2009,Open Singles Freestyle,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1235653935,2009,Intermediate Singles Freestyle,2,Jan Drugda,jan drugda
R04_MONTH_IN_PERSON,month name in player/person field,1235653935,2009,Open Singles Freestyle,15,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1255335697,2009,Singles,8,Jan Huleja,jan huleja
R04_MONTH_IN_PERSON,month name in player/person field,1265745512,2010,Open Shred:30,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1265745512,2010,Open Singles Routines,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1269266785,2010,Open Singles Freestyle,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293877677,2011,Open Request Contest,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293877677,2011,Open Shred:30,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293877677,2011,Open Sick 3-Trick Contest,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293877677,2011,Open Singles Routines,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293878155,2011,Open Shred:30,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293878155,2011,Open Sick 3-Trick,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293878155,2011,Open Sick Trick,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293878155,2011,Open Singles Routines,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1293878155,2011,Open Singles Routines,12,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1295262886,2011,Open Singles Net,6,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1298627369,2011,Open Circle Contest,11,Jan Brekkle,jan brekkle
R04_MONTH_IN_PERSON,month name in player/person field,1298627369,2011,Open Footbag Golf,8,Jan Brekkle,jan brekkle
R04_MONTH_IN_PERSON,month name in player/person field,1316280393,2011,Open Singles Net,16,Jan Tarnowski,jan tarnowski
R04_MONTH_IN_PERSON,month name in player/person field,1318673467,2011,Open Circle Contest,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1318673467,2011,Open Shred:30,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1318673467,2011,Open Singles Routines,3,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1321869570,2012,Open Freestyle,12,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1323272493,2012,Open CirCle ConTest,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1323272493,2012,Open Freestyle RouTines,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1323272493,2012,Open Shred 30,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1323272493,2012,Request Contest,28,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1323272493,2012,Request Contest,28,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Circle Contest,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Circle Contest,9,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Sick 3-Trick,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Sick Trick,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Singles Routines,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Singles Routines,13,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1328094862,2012,Open Singles Routines,13,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1329132977,2012,Open Routine,8,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1337617980,2012,Request,6,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1337617980,2012,Request,7,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1337617980,2012,Routine,7,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1337617980,2012,Shred:30,8,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1357206898,2013,Open Shred:30,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1357206898,2013,Open Sick Trick,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1357206898,2013,Open Singles Routines,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1361207019,2013,Open Circle Contest,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1361207019,2013,Open Shred:30,2,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1361207019,2013,Open Singles Routines,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1371821574,2013,Open Freestyle Challenge,7,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1371821574,2013,Open Singles Routines,6,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1379414806,2013,Routines,1,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,1379414806,2013,Routines,5,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1406219099,2014,Intermediate Net,2,Jan Tarnowski,jan tarnowski
R04_MONTH_IN_PERSON,month name in player/person field,1417735560,2015,Open Circle Contest,23,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1417735560,2015,Open Singles Routines,17,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1417735560,2015,Open Singles Routines,25,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1435110091,2015,Intermediate Freestyle Circle Contest,4,April Tou,april tou
R04_MONTH_IN_PERSON,month name in player/person field,1438626750,2015,Open Singles Routines,5,Jan Konietzko,jan konietzko
R04_MONTH_IN_PERSON,month name in player/person field,1460640850,2016,Open Routine,6,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1466942562,2016,Open Circle Contest,5,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1466942562,2016,Open Singles Routine,7,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,1628024472,2021,Singles Net,5,Jan Dexter Struz,jan dexter struz
R04_MONTH_IN_PERSON,month name in player/person field,1667566506,2022,Open Singles Net,2,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,1694868513,2023,Request Contest,10,Jan Brekle,jan brekle
R04_MONTH_IN_PERSON,month name in player/person field,899722892,1998,Intermediate Freestyle,1,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,899722892,1998,Intermediate Singles Net,1,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,917278465,1999,Open Singles Freestyle,6,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,944242404,2000,Open Singles Freestyle,3,Jan Struz,jan struz
R04_MONTH_IN_PERSON,month name in player/person field,948198763,2000,European Rankings For Open Freestyle,3,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,948198763,2000,Open Freestyle,8,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,957778745,2000,Freestyle,1,Jan Zimmermann,jan zimmerman
R04_MONTH_IN_PERSON,month name in player/person field,979816633,2001,Man's Single,1,Jan Dexter Struz,jan dexter struz
R04_MONTH_IN_PERSON,month name in player/person field,1035277529,2003,Open Singles Freestyle,4,Jan Weber,jan weber
R04_MONTH_IN_PERSON,month name in player/person field,980969461,2001,Open Singles Freestyle,19,Jan Zimmermann,jan zimmermann
R04_MONTH_IN_PERSON,month name in player/person field,980969461,2001,Intermediate Singles Net,5,Jan Zimmermann,jan zimmermann
R06_COUNTRY_IN_PERSON,country token in player/person field,1519215398,2018,Intermediate Singles Net,3,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1519215398,2018,Open Singles Net,35,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1531284609,2018,Open 2 Square,10,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1531284609,2018,Open Singles Net,14,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1547415984,2019,Intermediate Singles Net,1,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1547415984,2019,Open Singles Net,30,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1566532030,2019,2-Square,4,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1566532030,2019,Open Singles Net,10,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1567551985,2019,Open Singles Net,10,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1600984774,2020,Singles Net,9,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1624971880,2021,Open Singles Net,11,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1634665636,2021,Open Singles Net,8,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1668541701,2022,Open Singles Golf,3,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1668541701,2022,Open Singles Net,4,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1694170899,2023,Sick3,9,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1694170899,2023,Singles Net,5,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1727756195,2024,Open Golf,1,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1727756195,2024,Open Singles,7,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1727756195,2024,Request,7,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1740391168,2025,Open Singles,10,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1741024635,2025,2-Square,4,Martin Czech,martin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1741024635,2025,Footbag Golf,3,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1741024635,2025,Open Singles Net,23,Marcin Czech,marcin czech
R06_COUNTRY_IN_PERSON,country token in player/person field,1751568193,2025,Open Single Net,6,Marcin Czech,marcin czech
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1061212821,2003,Intermediate Singles Freestyle,4,Reid ??,reid 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1089373321,2004,Shred 30,14,Paty ?,paty 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1117746703,2005,Single Net,7,Toni L.,toni l 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1377192359,2013,Request,3,Andi N.,andi n 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1686926080,2023,Open Singles,11,Pablo ?,pablo 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,857879540,1997,Doubles Net,3,Toxic Tom B.,toxic tom b 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,857879540,1997,Singles Net,1,Toxic Tom B.,toxic tom b 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,952906680,2000,Intermédiaire Shred,3,Yan ?,yan 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,991285803,2001,Novice Singles,2,Rémi ?,remi 
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,979089216,2001,Intermediate 45 Second Shred,4,Erik ???,erik ???
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,979089216,2001,Intermediate Sick 10 Trick,3,Erik ?????,erik ?????
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,947196813,2000,Consecutive Under 13 Singles,3,Max S.M.,max s.m.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1133888413,2006,Freestyle Sick 3,2,Lee S.,lee s.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1133888413,2006,Four Square,2,Lee S.,lee s.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1133888413,2006,Four Square,4,Tre L.,tre l.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1133888413,2006,Consecutive Kicks,1,Jeremy S.,jeremy s.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1133888413,2006,Consecutive Kicks,2,Matt E.,matt e.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,1133888413,2006,Consecutive Kicks,3,Jared W.,jared w.
R16_PUNCT_EDGE_IN_PERSON,leading/trailing punctuation in player/person,884112176,1998,Open Freestyle,1,"""Nato""","""nato"""
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1233718528,2009,Open Sick 3-Trick,5,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1233718528,2009,Open Singles Routines,4,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1265745512,2010,Open Circle Contest,33,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1265745512,2010,Open Shred:30,19,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1265745512,2010,Open Singles Routines,32,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1335761071,2012,Open Singles Net,14,JUAN BERNARDO PALACIOS LEMOS,juan palacios lemos
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1339389008,2012,Open Singles Net,22,JUAN BERNARDO PALACIOS LEMOS,juan palacios lemos
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Freestyle Open Círculo,3,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Freestyle Open Rutina,2,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Freestyle Open Sick Tree,2,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Freestyle Open Sick Tree,3,EDWIN JARAMILLO,edwin jaramillo
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Freestyle Shred 30,3,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Open Net Individual,2,EDISSON DUQUE,edisson duque
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Open Net Individual,3,BERNARDO PALACIOS,bernardo palacios
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Open Net Individual,9,DANIEL CADAVID,daniel cadavid
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346947092,2012,Open Net Individual,10,DANIEL BOYLE,daniel boyle
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346948712,2012,Open Freestyle Circle,1,ANDRES FELIPE VALENCIA,andres felipe valencia
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346948712,2012,Open Freestyle Circle,4,JUAN BERNARDO PALACIOS LEMOS,juan bernardo palacios
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346948712,2012,Open Freestyle Circle,5,JUAN BERNARDO PALACIOS LEMOS,juan bernardo palacios
R17_ALLCAPS_PERSON,suspicious all-caps player/person field,1346948712,2012,Sick 3,5,JUAN BERNARDO PALACIOS LEMOS,juan bernardo palacios lemos
